robot,uid,site_id,family,method,repeat,frame,previous_q,target_position,target_rotation,q,failure_kind,position_error,orientation_error,velocity_utilization,decision,fallback_reason,native_status,demand,demand_met,initial_pair_legal
panda,581ec8fdae029179a939df3bc82cd846a7680405bccbc097ffb1a12350cb170e,trajectory_047,near_singular,pink_qp,2,99,"[0.7581886746530999,1.018515300349463,1.9717032536359411,-0.2925805565766033,1.2722600026335251,0.7428094845714586,2.8972999999999995]","[0.28944202839630123,0.3922695131400076,0.840830035949312]","[[-0.1801260001043197,0.8414143913558851,-0.5094864533092359],[-0.004944382441085275,-0.5187263757707424,-0.8549260202859817],[-0.9836311184426278,-0.15147530854550537,0.0975963817584907]]","[0.7467558728561188,1.010170716430439,1.9281032536359413,-0.3050510424568584,1.306662903734599,0.7317563524274753,2.8972999999999995]",orientation_tolerance,0.0009118604450277529,0.008803053354753652,0.9999999999999968,,,solved,,,
panda,581ec8fdae029179a939df3bc82cd846a7680405bccbc097ffb1a12350cb170e,trajectory_047,near_singular,trac_task_20ms,0,99,"[0.7590720788458711,0.9896048834435478,1.7985037664632395,-0.2744049628229309,1.4459066895598907,0.724680345023939,2.897237293268561]","[0.28944202839630123,0.3922695131400076,0.840830035949312]","[[-0.1801260001043197,0.8414143913558851,-0.5094864533092359],[-0.004944382441085275,-0.5187263757707424,-0.8549260202859817],[-0.9836311184426278,-0.15147530854550537,0.0975963817584907]]","[0.7590720788458711,0.9896048834435478,1.7985037664632395,-0.2744049628229309,1.4459066895598907,0.724680345023939,2.897237293268561]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.003538250881536061,0.023374229561038025,0.0,,,,,,
panda,581ec8fdae029179a939df3bc82cd846a7680405bccbc097ffb1a12350cb170e,trajectory_047,near_singular,trac_task_20ms,1,99,"[0.7475678181495699,0.9930170022578625,1.8123112253735814,-0.2954361677509791,1.438766180774352,0.721824590967545,2.8953947508723648]","[0.28944202839630123,0.3922695131400076,0.840830035949312]","[[-0.1801260001043197,0.8414143913558851,-0.5094864533092359],[-0.004944382441085275,-0.5187263757707424,-0.8549260202859817],[-0.9836311184426278,-0.15147530854550537,0.0975963817584907]]","[0.7475678181495699,0.9930170022578625,1.8123112253735814,-0.2954361677509791,1.438766180774352,0.721824590967545,2.8953947508723648]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.0032185591070538868,0.019264796405069,0.0,,,,,,
panda,581ec8fdae029179a939df3bc82cd846a7680405bccbc097ffb1a12350cb170e,trajectory_047,near_singular,trac_task_20ms,2,99,"[0.7456834646800898,0.9870954605908032,1.7764525723703646,-0.2940173147825173,1.4711039749329624,0.7179299043538573,2.89527688757868]","[0.28944202839630123,0.3922695131400076,0.840830035949312]","[[-0.1801260001043197,0.8414143913558851,-0.5094864533092359],[-0.004944382441085275,-0.5187263757707424,-0.8549260202859817],[-0.9836311184426278,-0.15147530854550537,0.0975963817584907]]","[0.7456834646800898,0.9870954605908032,1.7764525723703646,-0.2940173147825173,1.4711039749329624,0.7179299043538573,2.89527688757868]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.0032283691891093463,0.015479657882994977,0.0,,,,,,
panda,581ec8fdae029179a939df3bc82cd846a7680405bccbc097ffb1a12350cb170e,trajectory_047,near_singular,trac_task_5ms,0,99,"[0.748477603197945,0.9904508954094914,1.7981796104797647,-0.29105355002563005,1.4483235335413989,0.7215133718629251,2.8970527873532914]","[0.28944202839630123,0.3922695131400076,0.840830035949312]","[[-0.1801260001043197,0.8414143913558851,-0.5094864533092359],[-0.004944382441085275,-0.5187263757707424,-0.8549260202859817],[-0.9836311184426278,-0.15147530854550537,0.0975963817584907]]","[0.748477603197945,0.9904508954094914,1.7981796104797647,-0.29105355002563005,1.4483235335413989,0.7215133718629251,2.8970527873532914]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.0032644705169445286,0.015203712981017628,0.0,,,,,,
panda,581ec8fdae029179a939df3bc82cd846a7680405bccbc097ffb1a12350cb170e,trajectory_047,near_singular,trac_task_5ms,1,99,"[0.7514357171021546,0.9903120558026391,1.7985393561261047,-0.28733825472515556,1.4484114042925123,0.7220912601976581,2.8920269437146295]","[0.28944202839630123,0.3922695131400076,0.840830035949312]","[[-0.1801260001043197,0.8414143913558851,-0.5094864533092359],[-0.004944382441085275,-0.5187263757707424,-0.8549260202859817],[-0.9836311184426278,-0.15147530854550537,0.0975963817584907]]","[0.7514357171021546,0.9903120558026391,1.7985393561261047,-0.28733825472515556,1.4484114042925123,0.7220912601976581,2.8920269437146295]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.003250486031924875,0.02258875861085171,0.0,,,,,,
panda,581ec8fdae029179a939df3bc82cd846a7680405bccbc097ffb1a12350cb170e,trajectory_047,near_singular,trac_task_5ms,2,99,"[0.7552406991811739,0.9907298503187115,1.805128904429436,-0.28103113623291953,1.4437540867833492,0.7217485366176947,2.897288257472723]","[0.28944202839630123,0.3922695131400076,0.840830035949312]","[[-0.1801260001043197,0.8414143913558851,-0.5094864533092359],[-0.004944382441085275,-0.5187263757707424,-0.8549260202859817],[-0.9836311184426278,-0.15147530854550537,0.0975963817584907]]","[0.7552406991811739,0.9907298503187115,1.805128904429436,-0.28103113623291953,1.4437540867833492,0.7217485366176947,2.897288257472723]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.003468470263537871,0.022430438616091928,0.0,,,,,,
panda,581ec8fdae029179a939df3bc82cd846a7680405bccbc097ffb1a12350cb170e,trajectory_047,near_singular,two_step_predictive,0,99,"[0.7496625755095582,1.0017864824218636,1.8670641550784195,-0.29406556201448264,1.3788762459969137,0.7300975724766644,2.891155326631703]","[0.28944202839630123,0.3922695131400076,0.840830035949312]","[[-0.1801260001043197,0.8414143913558851,-0.5094864533092359],[-0.004944382441085275,-0.5187263757707424,-0.8549260202859817],[-0.9836311184426278,-0.15147530854550537,0.0975963817584907]]","[0.7496625755095582,1.0017864824218636,1.8670641550784195,-0.29406556201448264,1.3788762459969137,0.7300975724766644,2.891155326631703]",position_tolerance+orientation_tolerance,0.003426351052293562,0.021340740085899815,0.0,,,"[{""update"":0,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":7,""native_seconds"":0.000128549,""primal_residual"":0.2172192412434692,""dual_residual"":3.5206124233756246e-16}]",,,
panda,581ec8fdae029179a939df3bc82cd846a7680405bccbc097ffb1a12350cb170e,trajectory_047,near_singular,two_step_predictive,1,99,"[0.7291077247960296,0.9871329946087558,1.7700864908127587,-0.3148030371893324,1.4767581243345445,0.7131699659596071,2.879835256766792]","[0.28944202839630123,0.3922695131400076,0.840830035949312]","[[-0.1801260001043197,0.8414143913558851,-0.5094864533092359],[-0.004944382441085275,-0.5187263757707424,-0.8549260202859817],[-0.9836311184426278,-0.15147530854550537,0.0975963817584907]]","[0.7291077247960296,0.9871329946087558,1.7700864908127587,-0.3148030371893324,1.4767581243345445,0.7131699659596071,2.879835256766792]",position_tolerance+orientation_tolerance,0.0035241080460875983,0.018099102264808205,0.0,,,"[{""update"":0,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":8,""native_seconds"":0.000148932,""primal_residual"":0.12681939218260438,""dual_residual"":1.9970725214814622e-16}]",,,
panda,2743b60c9d517fc19248ed57feb1c66e95480be1d5193156ab18e2557e734a87,trajectory_049,near_singular,cr_ik_elastic_mu025,0,102,"[0.5241443693379831,-0.006182543633827281,-1.5113027831410009,-0.7083447110578945,-0.6549406359527652,2.512121113282739,2.056523347401612]","[0.20647550083569916,-0.29525526853759254,1.1013297898604018]","[[-0.9728484258264076,0.11104292926462853,0.20306503447765573],[-0.2264811886168496,-0.2760457227544204,-0.934079777188056],[-0.047667720417277626,-0.9547084512087031,0.2936997814451008]]","[0.5241443693379831,-0.006182543633827281,-1.5113027831410009,-0.7083447110578945,-0.6549406359527652,2.512121113282739,2.056523347401612]",position_tolerance+orientation_tolerance,0.011233708342411441,0.024564085011603762,0.0,no_legal_command,convex_solve_unsuccessful,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":8,""native_seconds"":0.000147726,""primal_residual"":0.08128325412714071,""dual_residual"":1.7541384432726238e-16}]",0.32955855896198216,False,False
panda,2743b60c9d517fc19248ed57feb1c66e95480be1d5193156ab18e2557e734a87,trajectory_049,near_singular,cr_ik_elastic_mu025,1,102,"[0.5641876213637393,0.002224108803788133,-1.5683559816690589,-0.7073699988230105,-0.6374849996509513,2.509737168319302,2.053748174302705]","[0.20647550083569916,-0.29525526853759254,1.1013297898604018]","[[-0.9728484258264076,0.11104292926462853,0.20306503447765573],[-0.2264811886168496,-0.2760457227544204,-0.934079777188056],[-0.047667720417277626,-0.9547084512087031,0.2936997814451008]]","[0.5641876213637393,0.002224108803788133,-1.5683559816690589,-0.7073699988230105,-0.6374849996509513,2.509737168319302,2.053748174302705]",position_tolerance+orientation_tolerance,0.011099906368838024,0.027313764710201426,0.0,no_legal_command,convex_solve_unsuccessful,"[{""update"":0,""recovery"":true,""solver_called"":true,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":7,""native_seconds"":0.000128578,""primal_residual"":0.07682884226465345,""dual_residual"":2.1976681584987787e-16}]",0.32955855896198216,False,False
panda,2743b60c9d517fc19248ed57feb1c66e95480be1d5193156ab18e2557e734a87,trajectory_049,near_singular,trac_task_20ms,1,102,"[0.5989677248689181,-0.017143454221965077,-1.561606325977563,-0.7053091520715641,-0.6923845025191769,2.502486762879076,2.0683435708052698]","[0.20647550083569916,-0.29525526853759254,1.1013297898604018]","[[-0.9728484258264076,0.11104292926462853,0.20306503447765573],[-0.2264811886168496,-0.2760457227544204,-0.934079777188056],[-0.047667720417277626,-0.9547084512087031,0.2936997814451008]]","[0.5989677248689181,-0.017143454221965077,-1.561606325977563,-0.7053091520715641,-0.6923845025191769,2.502486762879076,2.0683435708052698]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.011613752376250718,0.027259831489985283,0.0,,,,,,
panda,2743b60c9d517fc19248ed57feb1c66e95480be1d5193156ab18e2557e734a87,trajectory_049,near_singular,trac_task_20ms,2,102,"[0.6246968400700393,-0.011527087178078224,-1.5988589346117064,-0.7048473640204195,-0.6731596424236386,2.5020957118827467,2.0569981530374997]","[0.20647550083569916,-0.29525526853759254,1.1013297898604018]","[[-0.9728484258264076,0.11104292926462853,0.20306503447765573],[-0.2264811886168496,-0.2760457227544204,-0.934079777188056],[-0.047667720417277626,-0.9547084512087031,0.2936997814451008]]","[0.6246968400700393,-0.011527087178078224,-1.5988589346117064,-0.7048473640204195,-0.6731596424236386,2.5020957118827467,2.0569981530374997]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.011496241022180654,0.024441750703290046,0.0,,,,,,
panda,2743b60c9d517fc19248ed57feb1c66e95480be1d5193156ab18e2557e734a87,trajectory_049,near_singular,trac_task_5ms,0,102,"[0.5445677573363309,-0.007772689494462463,-1.5277488911341035,-0.7075795588985522,-0.6562580537184523,2.5088664463420867,2.0525341094125014]","[0.20647550083569916,-0.29525526853759254,1.1013297898604018]","[[-0.9728484258264076,0.11104292926462853,0.20306503447765573],[-0.2264811886168496,-0.2760457227544204,-0.934079777188056],[-0.047667720417277626,-0.9547084512087031,0.2936997814451008]]","[0.5445677573363309,-0.007772689494462463,-1.5277488911341035,-0.7075795588985522,-0.6562580537184523,2.5088664463420867,2.0525341094125014]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.011313632958449246,0.02161031008090061,0.0,,,,,,
panda,2743b60c9d517fc19248ed57feb1c66e95480be1d5193156ab18e2557e734a87,trajectory_049,near_singular,trac_task_5ms,1,102,"[0.6076533933333471,-0.008210974563436281,-1.5886301057875267,-0.7049779998988366,-0.6629507864204873,2.5008679259269186,2.054871643542111]","[0.20647550083569916,-0.29525526853759254,1.1013297898604018]","[[-0.9728484258264076,0.11104292926462853,0.20306503447765573],[-0.2264811886168496,-0.2760457227544204,-0.934079777188056],[-0.047667720417277626,-0.9547084512087031,0.2936997814451008]]","[0.6076533933333471,-0.008210974563436281,-1.5886301057875267,-0.7049779998988366,-0.6629507864204873,2.5008679259269186,2.054871643542111]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.011522736827509804,0.024101077799164643,0.0,,,,,,
panda,2743b60c9d517fc19248ed57feb1c66e95480be1d5193156ab18e2557e734a87,trajectory_049,near_singular,trac_task_5ms,2,102,"[0.5768044702766516,-0.008270452872640824,-1.5585529141074614,-0.7062500636680308,-0.6627221356057609,2.5050516773968585,2.056265534780666]","[0.20647550083569916,-0.29525526853759254,1.1013297898604018]","[[-0.9728484258264076,0.11104292926462853,0.20306503447765573],[-0.2264811886168496,-0.2760457227544204,-0.934079777188056],[-0.047667720417277626,-0.9547084512087031,0.2936997814451008]]","[0.5768044702766516,-0.008270452872640824,-1.5585529141074614,-0.7062500636680308,-0.6627221356057609,2.5050516773968585,2.056265534780666]",internal_nonconvergence+position_tolerance+orientation_tolerance,0.011487337574487009,0.02431174440836822,0.0,,,,,,
panda,c3e87817b9528c62189386539c5002d55119978e1e8d123d62ed93a1caaa2582,trajectory_051,near_singular,pink_qp,0,278,"[2.2184774334394985,-0.934694443838213,2.854572649242451,-0.06980000764641106,0.05714681963060322,2.9041069890768574,-2.050571440886609]","[0.3997136322932603,-0.5227041044735422,0.8431206100689361]","[[0.7642041789647693,0.3914419913788285,0.5126062233704929],[0.2510702864702181,0.5515350794153485,-0.7954701549562166],[-0.5941007356539335,0.7366018080073398,0.3232059596229203]]","[2.2210570303159294,-0.9419337849890824,2.8111392280744587,-0.06980000000000001,0.10944681963060318,2.907824633148064,-2.065723255408511]",position_tolerance,0.001003488917635716,0.004251187285377977,0.9999999999999993,,,solved,,,
panda,c3e87817b9528c62189386539c5002d55119978e1e8d123d62ed93a1caaa2582,trajectory_051,near_singular,pink_qp,1,278,"[2.2184774334394985,-0.934694443838213,2.854572649242451,-0.06980000764641106,0.05714681963060322,2.9041069890768574,-2.050571440886609]","[0.3997136322932603,-0.5227041044735422,0.8431206100689361]","[[0.7642041789647693,0.3914419913788285,0.5126062233704929],[0.2510702864702181,0.5515350794153485,-0.7954701549562166],[-0.5941007356539335,0.7366018080073398,0.3232059596229203]]","[2.2210570303159294,-0.9419337849890824,2.8111392280744587,-0.06980000000000001,0.10944681963060318,2.907824633148064,-2.065723255408511]",position_tolerance,0.001003488917635716,0.004251187285377977,0.9999999999999993,,,solved,,,
panda,c3e87817b9528c62189386539c5002d55119978e1e8d123d62ed93a1caaa2582,trajectory_051,near_singular,pink_qp,2,278,"[2.2184774334394985,-0.934694443838213,2.854572649242451,-0.06980000764641106,0.05714681963060322,2.9041069890768574,-2.050571440886609]","[0.3997136322932603,-0.5227041044735422,0.8431206100689361]","[[0.7642041789647693,0.3914419913788285,0.5126062233704929],[0.2510702864702181,0.5515350794153485,-0.7954701549562166],[-0.5941007356539335,0.7366018080073398,0.3232059596229203]]","[2.2210570303159294,-0.9419337849890824,2.8111392280744587,-0.06980000000000001,0.10944681963060318,2.907824633148064,-2.065723255408511]",position_tolerance,0.001003488917635716,0.004251187285377977,0.9999999999999993,,,solved,,,
panda,c3e87817b9528c62189386539c5002d55119978e1e8d123d62ed93a1caaa2582,trajectory_051,near_singular,two_step_predictive,0,99,"[2.3263877572334914,0.07590003885190899,2.5642569560974993,-0.31967535522286045,0.27720606705440487,2.5840769633809004,-1.232930830372774]","[-0.029305945123679334,-0.0982957036687343,1.1814983684013212]","[[0.7103955777407834,-0.6617362030901246,0.23967336240434434],[0.6132869880632867,0.41496660852786665,-0.6720727520731234],[0.3452784288057983,0.6244260655407856,0.7006246464938652]]","[2.3263877572334914,0.07590003885190899,2.5642569560974993,-0.31967535522286045,0.27720606705440487,2.5840769633809004,-1.232930830372774]",position_tolerance+orientation_tolerance,0.008834233137477407,0.015395648161201491,0.0,,,"[{""update"":0,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":10,""native_seconds"":0.000174587,""primal_residual"":0.003299250496053056,""dual_residual"":2.571350063066161e-16}]",,,
panda,c3e87817b9528c62189386539c5002d55119978e1e8d123d62ed93a1caaa2582,trajectory_051,near_singular,two_step_predictive,1,96,"[2.3290055594438144,0.06233870327396557,2.635505732223004,-0.34689639489405805,0.17515862405058835,2.617015492738566,-1.2383916595044275]","[-0.007390654502284644,-0.11336129454747802,1.1808327555643863]","[[0.7404831663599069,-0.6262038208503364,0.24403576600581792],[0.5913281465768437,0.4344849127080132,-0.6793775707919013],[0.3193989721392376,0.6473728719845695,0.6920207086604045]]","[2.3290055594438144,0.06233870327396557,2.635505732223004,-0.34689639489405805,0.17515862405058835,2.617015492738566,-1.2383916595044275]",position_tolerance+orientation_tolerance,0.009224211072475525,0.015981012741357322,0.0,,,"[{""update"":0,""stage"":""secondary"",""status"":""PrimalInfeasible"",""iterations"":11,""native_seconds"":0.000173942,""primal_residual"":0.002227699154342556,""dual_residual"":1.1936247398092156e-16}]",,,
