robot,method,uid,family,site_id,repeats,completion,deadline_completion,total_latency_ns,frame_success,acceleration_rms,successful_prefix
panda,trac_task_5ms,9289844cd619fe3c022d910841ace12e165e07777f181c72cc2a1aec1da2e3fb,high_curvature,trajectory_131,3,1.0,1.0,26442010.333333332,1.0,8.043393935879893,150.0
panda,trac_task_5ms,92b622165930ed028b13c8c2a3d6133c389f1a260daf0561cfcff77a8d9f844b,near_singular,trajectory_044,3,0.6666666666666666,0.6666666666666666,64941149.333333336,0.9955555555555556,15.634472563851531,121.33333333333333
panda,trac_task_5ms,9408a6fe715e7be47720924bb6ceeff40609fd34a88003747eb1e71abe1a9a2f,high_curvature,trajectory_137,3,1.0,1.0,26587216.666666668,1.0,9.376271699419258,150.0
panda,trac_task_5ms,941208ad496f124a01969cbcd5952f3d62d67fd41b608983f17a9968782c4827,high_curvature,trajectory_149,3,1.0,1.0,26432158.666666668,1.0,10.266864523582253,150.0
panda,trac_task_5ms,95f75106b91876cd6f738407fc0ef5a94df2060332a02c67ac9ea3733c714ed4,smooth,trajectory_000,3,1.0,1.0,26246923.666666668,1.0,0.7132979798998299,150.0
panda,trac_task_5ms,969ba5d44c0c1d23ec4d7872e24f6fb53691d315f926ddf3bba5bf77a876acba,near_singular,trajectory_071,3,1.0,1.0,26154674.666666668,1.0,2.1214230044684483,150.0
panda,trac_task_5ms,98a64163a7bd63a545af06f06534fbce4eb6002995e513221ad2614b1706b9ad,smooth,trajectory_002,3,1.0,1.0,26309966.0,1.0,0.5098849652177511,150.0
panda,trac_task_5ms,98a8aab5c8e29361ccafa7a573c6c335bc3b5a38f2b5ffb7af6a8d682c72f8b5,joint_limit_return,trajectory_119,3,1.0,1.0,26543937.333333332,1.0,1.1706024995980708,150.0
panda,trac_task_5ms,98aff3582a84a6146748002550a34794014c19c6a94d633ebdfdfefa61217699,joint_limit_return,trajectory_096,3,1.0,1.0,27106820.666666668,1.0,0.8055291111140203,150.0
panda,trac_task_5ms,9e7027908956f6feea8630c453988b56b38fb5654bc6494312db6fec4fe6e93e,near_singular,trajectory_048,3,1.0,1.0,43190847.0,1.0,17.073614169566376,150.0
panda,trac_task_5ms,a05d83f7ddfc14a4cdfa84454006e4d9e5ee9dcf7c2bedac15fd258bf8c34136,joint_limit_return,trajectory_081,3,1.0,1.0,26478663.333333332,1.0,0.7596227710513866,150.0
panda,trac_task_5ms,a1b85e534d2e0cdb72790b6734610df5aa37117f3174bde1e7216baec8456552,smooth,trajectory_004,3,1.0,1.0,26489480.0,1.0,0.5979967726968691,150.0
panda,trac_task_5ms,a32f076fd84a50b0746febbd023dfac09cce4d08b2e19b8eee9393caa4f35a24,near_singular,trajectory_061,3,1.0,1.0,26718807.333333332,1.0,16.32019694380379,150.0
panda,trac_task_5ms,a41fa9fd32eb51775be76cb69ed2f1a90c7db2fa4635519af5f36aa1f9882715,joint_limit_return,trajectory_099,3,1.0,1.0,26350074.0,1.0,0.6084746973717585,150.0
panda,trac_task_5ms,a4757ca54027f468f26f705c836838ae45f57658e775c4c60a7395323f3fb346,near_singular,trajectory_076,3,1.0,1.0,26238146.0,1.0,1.518387849297503,150.0
panda,trac_task_5ms,a614e3a4c0b7636e17bf50037f1bf43f2ef3b76be9053ce9be5e9d2970b350aa,smooth,trajectory_001,3,1.0,1.0,26859414.333333332,1.0,1.661863110755584,150.0
panda,trac_task_5ms,a9445fc6e5fb718c951f64a65114eec0d3b485d66e12c4a1e5e95a92991dc00b,joint_limit_return,trajectory_108,3,1.0,1.0,26333920.0,1.0,0.6688123368554652,150.0
panda,trac_task_5ms,a9dad4d05a0465b0a7d0f6adc718d5b33d1adc460d8d23ca364b0b32c99a5f43,high_curvature,trajectory_150,3,1.0,1.0,26527929.666666668,1.0,4.778885498784792,150.0
panda,trac_task_5ms,aa8b9f192ff1868146667d1b686b24bea6114cf01c1f8c722b16e84737da2ba0,joint_limit_return,trajectory_083,3,1.0,1.0,26371749.0,1.0,0.7956063109536625,150.0
panda,trac_task_5ms,abac8acf60716cc94ba74123dcb5312d1eb7a1b46c62a947ef2b73f2b84e5374,joint_limit_return,trajectory_093,3,1.0,1.0,26694125.333333332,1.0,0.7318527038827768,150.0
panda,trac_task_5ms,ada02d8a4041f5f9598faabf38e8bb5f2ac9e20ffdbab433149955384b914051,smooth,trajectory_016,3,1.0,1.0,26734508.666666668,1.0,0.7618870836545856,150.0
panda,trac_task_5ms,ae7db0483b9fa61d315d70e1d36b61f099764053013d7cd8b34f1591e5ef70bf,high_curvature,trajectory_148,3,1.0,1.0,26654857.333333332,1.0,7.1514580663297584,150.0
panda,trac_task_5ms,b2e4231b22fe2f97c2c16de3eabbd347cfea7ab68444a1afccbe3ac3079b4f48,near_singular,trajectory_060,3,1.0,1.0,26068581.0,1.0,0.929151534793982,150.0
panda,trac_task_5ms,b304104f37dfe87f52e47e4645deb21c8bb6b164549bb941929ab27ce08b714d,joint_limit_return,trajectory_085,3,1.0,1.0,27666981.333333332,1.0,0.8844627395503943,150.0
panda,trac_task_5ms,b5d8e2eba24b1d515276c8684f15f9ab4e84e24bd2259b6c109d0288a3b2ed9e,high_curvature,trajectory_123,3,1.0,1.0,27373069.333333332,1.0,6.41962027194446,150.0
panda,trac_task_5ms,b63ecbeba848a1d720ff4202885635161c6c2f8a7a27eff5b02409f1b4279172,near_singular,trajectory_079,3,1.0,1.0,26622158.0,1.0,2.9297582793212196,150.0
panda,trac_task_5ms,b69f62508019f8a84299bad37e9c92ab1b80bd4b127e8c5b60c969c257ff7cc6,near_singular,trajectory_073,3,1.0,1.0,25985135.0,1.0,0.6586723516130057,150.0
panda,trac_task_5ms,b6b9be5e9dbb7e471bc7de18813d720f027151c79c5e2f6bc24083939afd3715,smooth,trajectory_033,3,1.0,1.0,26247105.666666668,1.0,0.9323117527642472,150.0
panda,trac_task_5ms,b6cbd705da27715926d1834f38ee3634efd21ed62a05fe9f858bb938aa8ad66d,high_curvature,trajectory_142,3,1.0,1.0,26424445.333333332,1.0,5.949079238149236,150.0
panda,trac_task_5ms,b789a3a68dd93679c394a021695368cd0e7f05fa2f0999fda29ea8cbc55bb1b5,joint_limit_return,trajectory_101,3,1.0,1.0,26165382.666666668,1.0,0.5099114332627109,150.0
panda,trac_task_5ms,b7d9f59b33a2dda6c19ff77ca7e30b88fa3fe1ea9f416b1340aa4cb29a2d7580,near_singular,trajectory_064,3,0.3333333333333333,0.3333333333333333,163357602.66666666,0.9288888888888889,8.96006380024131,139.33333333333334
panda,trac_task_5ms,bb90da78357615fc1a654b326ac620375a16ab26042ef42f52b32bafb2663527,near_singular,trajectory_062,3,1.0,1.0,26478010.666666668,1.0,1.695185700444829,150.0
panda,trac_task_5ms,bd42c775f0f4134d408d51af225b1d03a8899405721c946646244bcbac33f42f,high_curvature,trajectory_138,3,1.0,1.0,26245146.0,1.0,6.6693479082015905,150.0
panda,trac_task_5ms,bdcd3ffd414ccd41a775496dcc9690aff30070fdb1d6d42ba00798b9b3fce457,near_singular,trajectory_070,3,1.0,1.0,25985924.0,1.0,0.9507592697969788,150.0
panda,trac_task_5ms,bf6096f502134513e2313f50fbc04736f435a97794c75f88da9741bbf3b306f0,near_singular,trajectory_051,3,1.0,1.0,26549185.666666668,1.0,1.6592869008578728,150.0
panda,trac_task_5ms,c068c4a69ab7818dfd663ebe0bd5f26cb404ea2a0142fa63589d2368c63c96c2,smooth,trajectory_022,3,1.0,1.0,26952203.666666668,1.0,0.7789124339651279,150.0
panda,trac_task_5ms,c2ebae0d24e306f3744e9ac2a38add8502705448e7eda234f19e3082f56fa52c,joint_limit_return,trajectory_094,3,0.0,0.0,520710877.6666667,0.3466666666666667,1.6428211281199452,52.0
panda,trac_task_5ms,c413c8e51512e31288411e26b66641b2d288db860038d5c93c92eaed0e5a4262,near_singular,trajectory_067,3,1.0,1.0,87682582.66666667,1.0,7.80580803687102,150.0
panda,trac_task_5ms,c6cfd91b767095758b663e0ee9d436d5e7a392ae0b0f544dc5c1085014080e48,high_curvature,trajectory_125,3,0.0,0.0,305981977.3333333,0.64,10.005418962645605,96.0
panda,trac_task_5ms,ca9cd0ec53e341e94f32ed243e8aa7157ceaccebe06c876d98959a6523575b0c,near_singular,trajectory_054,3,1.0,1.0,26307868.0,1.0,0.5231753239863635,150.0
panda,trac_task_5ms,ce2ecca87ee582df7b70a4be4252ec5077978137e18a0facb8f7569fae9cde3b,smooth,trajectory_031,3,1.0,1.0,26416433.0,1.0,2.015981204073928,150.0
panda,trac_task_5ms,ceef73a7c61264683fe087a71b97581b2fa0b224028ef16c560b7751811a39bf,high_curvature,trajectory_133,3,1.0,1.0,26275787.666666668,1.0,6.205655441812926,150.0
panda,trac_task_5ms,cf1ac8c4297fcd0132ef27f0d2fb9f45010d63c137bcd423126e4d2759aec7e2,smooth,trajectory_024,3,1.0,1.0,26551024.0,1.0,0.7033675557945265,150.0
panda,trac_task_5ms,d18f14b16c53cbd1c1811adc5279f00e6745676ca71c477595565e5b21ad5248,near_singular,trajectory_072,3,1.0,1.0,26466930.0,1.0,0.8965763319822307,150.0
panda,trac_task_5ms,d1b6f99f9dd68c456e81713c3f5adafb553bd17ccdb5e0cb02ef57464d7180fc,near_singular,trajectory_059,3,1.0,1.0,26088309.666666668,1.0,0.6831714266739392,150.0
panda,trac_task_5ms,d417c16e467b1bde55181c0022bd7193f19faed3ca6ba4f83228bdb2488af8d5,joint_limit_return,trajectory_112,3,1.0,1.0,26233908.0,1.0,2.8035994500316765,150.0
panda,trac_task_5ms,d4ff5150093d260a061aa45d09215d38d3f65c8fc3ba45841188479b3784eac3,high_curvature,trajectory_155,3,1.0,1.0,26560076.666666668,1.0,5.627646475155348,150.0
panda,trac_task_5ms,d677d8817a9086e31204c00a069fcd9714941f266e92b8c76d39517d2a87c663,near_singular,trajectory_074,3,0.0,0.0,316188546.6666667,0.6177777777777778,7.723327940751308,92.66666666666667
panda,trac_task_5ms,d6a977914b0b3a11523a9e5e9bfe0aec9b82ee4dc4e9aaf198c39e1d12aa50ec,smooth,trajectory_006,3,1.0,1.0,26400478.0,1.0,0.8441702844652638,150.0
panda,trac_task_5ms,d705eae3a57ea3fd8966a58397aa9782312a3f2db92812d3a60612d6281d7a69,joint_limit_return,trajectory_080,3,1.0,1.0,26642271.0,1.0,2.412447802600431,150.0
panda,trac_task_5ms,d7da3b52b00c623aa961e4db17e1e3c8b05d3c4295e5905a19047bd8a7f4482c,near_singular,trajectory_052,3,1.0,1.0,34894055.666666664,1.0,2.9848758150184653,150.0
panda,trac_task_5ms,d82047102c78a4602cd08dfad44002c7dce3cccfde940bd18afaf6875e44a5e5,joint_limit_return,trajectory_089,3,1.0,1.0,26574588.0,1.0,2.433674844657583,150.0
panda,trac_task_5ms,dadc09c8bbc4e0450405f77e51a38d5d8546bb051ad9cfc1e1398bcdd4f1d27a,near_singular,trajectory_058,3,1.0,1.0,26181805.666666668,1.0,1.5530151594043453,150.0
panda,trac_task_5ms,dd0122570b896479af2d5e319728e4940246870fb490724adba3c30f961e0e7e,smooth,trajectory_009,3,1.0,1.0,26277333.333333332,1.0,1.5398848438985944,150.0
panda,trac_task_5ms,dd1303e9238be07b9c3435e99535065a7a9cce01608a84e607d928971719def4,joint_limit_return,trajectory_095,3,1.0,1.0,26446560.333333332,1.0,1.2861839826526456,150.0
panda,trac_task_5ms,dfaa894d22df9fd9a31cdd4ce8dd11840f0a3026b6833427c58aaa20620b9717,joint_limit_return,trajectory_097,3,1.0,1.0,26364001.333333332,1.0,0.5857105597997866,150.0
panda,trac_task_5ms,e11c2109877d969d2296d7103ee1a32f1f66db688f9df04542727276616d2a40,joint_limit_return,trajectory_100,3,1.0,1.0,26351420.666666668,1.0,0.8897974911058387,150.0
panda,trac_task_5ms,e1f06a0cbe2bf8492fefa4cc723935b4aadc170e685425ed9329cc5dc9c746b5,smooth,trajectory_027,3,1.0,1.0,26757063.333333332,1.0,1.4246780350415402,150.0
panda,trac_task_5ms,e3a30346944b79b0086c4cb983646ceebe15696d5c9bf69d7496404831b70e03,high_curvature,trajectory_136,3,1.0,1.0,26190239.333333332,1.0,5.016715159415841,150.0
panda,trac_task_5ms,e40d3f082546ab1357a170ac5ff8c171de91eec0c12f3499c7b0a8b2e47ad61c,high_curvature,trajectory_128,3,1.0,1.0,26326059.333333332,1.0,4.252448190346501,150.0
panda,trac_task_5ms,e59c723f13ae5c53043b764f23592cb10b26f287cd78c271c7158aad043d0a2a,joint_limit_return,trajectory_114,3,1.0,1.0,30476461.333333332,1.0,3.7612470699254614,150.0
panda,trac_task_5ms,ea76edb7fffb2121617f45c85620b2acebff5380ee10e86c623c023a6640180d,high_curvature,trajectory_121,3,1.0,1.0,26582858.0,1.0,6.060037586672756,150.0
panda,trac_task_5ms,eb8a219ef38c40148c14bd361d543fb02881dc6779e79ab9e201a7c3fdfcf201,near_singular,trajectory_040,3,1.0,1.0,25929359.666666668,1.0,2.523745526795123,150.0
panda,trac_task_5ms,f273e2cf840747e85e3dc4a774925882a9057bc0672355948aab35c0de41c7d8,near_singular,trajectory_050,3,1.0,1.0,26457597.0,1.0,0.8493916041911435,150.0
panda,trac_task_5ms,f39446bf3771ea811293302220c427a31e3e1c1e949786ced0d4215be0e0ad61,high_curvature,trajectory_132,3,1.0,1.0,26777140.666666668,1.0,5.941776314875891,150.0
panda,trac_task_5ms,f6dd29d48efd585758ed6330f5475dca353eca61cef94f6b09e8a3a31bb9a2f3,joint_limit_return,trajectory_091,3,1.0,1.0,26238796.0,1.0,3.7282267180499726,150.0
panda,trac_task_5ms,f9dcfa03596d8c86d5fc2d68c4ffb6f789a8b333d25a90867029dce43baae39a,near_singular,trajectory_075,3,1.0,1.0,26054123.666666668,1.0,2.9710272715186328,150.0
panda,trac_task_5ms,fba0889c16a2e83db85f027c9f5a508183ca0b8504c97c510caf8090ad04ab36,high_curvature,trajectory_153,3,1.0,1.0,26306493.666666668,1.0,4.8399310600429155,150.0
panda,trac_task_5ms,fbe58ea6278a7dab5fd757ac4e0b97ee869e320d50461b5af01ee66e258ef8fa,high_curvature,trajectory_122,3,1.0,1.0,26555326.0,1.0,5.586001044643065,150.0
panda,trac_task_5ms,ff6263afe4b5d337eafb70a82e8563f760f2ac8b10ba223fe42584c9e366b7d3,high_curvature,trajectory_129,3,1.0,1.0,26284571.333333332,1.0,4.54761758243643,150.0
panda,trac_task_20ms,009db6557800243ff65e0c7333cde1b7ddd0e6c46910706588a593a3f4acb624,smooth,trajectory_021,3,1.0,1.0,27726635.0,1.0,3.7241867499254817,150.0
panda,trac_task_20ms,01e6d3003da6b2fa52c23d3609faa8b8bff293815dffc7a4940980b2338958be,smooth,trajectory_013,3,1.0,1.0,26620674.333333332,1.0,0.9311295194895995,150.0
panda,trac_task_20ms,03bb61badb511b0b1ed87047a9796a921fc66524ca734ee655b56a672c6cb6ae,joint_limit_return,trajectory_118,3,1.0,1.0,29505652.0,1.0,2.575795075070062,150.0
panda,trac_task_20ms,077b3a8cc515aec835a5b63a21db483c8c301447444b5f66f4859469994a68e3,near_singular,trajectory_078,3,1.0,1.0,26216614.333333332,1.0,3.826877298721986,150.0
panda,trac_task_20ms,0a2537c3c40ba62c63727d6ed654546b317bfd0d8693efc85faa222da123debc,smooth,trajectory_039,3,1.0,1.0,26323946.333333332,1.0,0.7235341633374701,150.0
panda,trac_task_20ms,0a63ba1ae1e8450c4c3af9a6b1963ce87395c993548888753b0b6cb4f3583ea1,high_curvature,trajectory_159,3,1.0,1.0,26860327.0,1.0,7.566368870602705,150.0
panda,trac_task_20ms,0d40fff84f0487f95ec2df4cd930981c8e49b45348a20e6e2fe0587a9381dd29,near_singular,trajectory_053,3,1.0,1.0,41128746.666666664,1.0,18.71399970752384,150.0
panda,trac_task_20ms,1085f3e04aaffe00c129d91100b2cf03f3de069fa72a1f43ac92c05905fe372d,near_singular,trajectory_045,3,1.0,1.0,29141041.666666668,1.0,13.398118395195112,150.0
panda,trac_task_20ms,11e5dd61197a24709eda8bbdf4933108e3a2cd75096cc1d83c67519e8f53cd3b,smooth,trajectory_030,3,1.0,1.0,26341355.333333332,1.0,0.7141047132466346,150.0
panda,trac_task_20ms,169492dbe3686e9bed801ec404d2386157ca73430efc2035673600b4d72e8a66,near_singular,trajectory_049,3,1.0,1.0,26623364.666666668,1.0,3.0382976860874797,150.0
panda,trac_task_20ms,16eb39236436e36522bf1742998d048f374e3572a63c53e2c2e5ca5d926ace93,joint_limit_return,trajectory_104,3,0.0,0.0,602821042.6666666,0.8111111111111112,6.308922313674548,121.66666666666667
panda,trac_task_20ms,182336d73a5b3e410318ecc89f8fff003cd4774c6c196286f77fbed7422ba22d,near_singular,trajectory_043,3,1.0,1.0,26325866.0,1.0,1.2052913356047334,150.0
panda,trac_task_20ms,19f667e15e6e2e001adaf2b54858a15da2770a3e032e6f2bf54394b4ae11dd2a,joint_limit_return,trajectory_098,3,1.0,1.0,26816292.0,1.0,2.5854548415244714,150.0
panda,trac_task_20ms,1b03f784d41d7fb54612cd0d699abc3bc5985f24c3c9eb72428a6cbaca414c2b,joint_limit_return,trajectory_086,3,1.0,1.0,26378851.666666668,1.0,0.69621726804426,150.0
panda,trac_task_20ms,1b1432b684aef0b401c66b39b447aa074258ccfbe4d804811e9c02688243235a,joint_limit_return,trajectory_082,3,1.0,1.0,26528754.666666668,1.0,2.2629878714924154,150.0
panda,trac_task_20ms,1b39b898eb092990b04abf224824637c9d3158b64e555f4ee7f8b5df09af055b,smooth,trajectory_012,3,1.0,1.0,26322831.666666668,1.0,1.3229304206723507,150.0
panda,trac_task_20ms,1bbd79bf819cf6ecd63f3982a990a651d52ad71ee7023ec3ae7604b435a5db4b,joint_limit_return,trajectory_110,3,1.0,1.0,26656403.666666668,1.0,0.902198708354892,150.0
panda,trac_task_20ms,1dec5a6acc79ceadb4ebd7ba3aa74faa30e6d2a850fe0fcfc8c37f6568b1a2a3,high_curvature,trajectory_127,3,1.0,1.0,26988849.333333332,1.0,6.117658227779626,150.0
panda,trac_task_20ms,1e6df7d7a97068128c87d603d3c0e9f668d12f42bd3ad7bb6844038e1d000f49,near_singular,trajectory_056,3,0.0,0.0,1082654873.6666667,0.6555555555555556,6.760484580029595,98.33333333333333
panda,trac_task_20ms,1ea0a808ba7693c99b08e547a054e536a85f836775c00d3ed9898d53321ca266,smooth,trajectory_028,3,1.0,1.0,26533851.333333332,1.0,0.5291373617167681,150.0
panda,trac_task_20ms,237fa3357fbe3d06a7b83c1b4d0365e8a361eb6c1d1814dbae706836b5bfb2ce,joint_limit_return,trajectory_113,3,1.0,1.0,28050085.0,1.0,2.0061170314255246,150.0
panda,trac_task_20ms,27c86cc0a672e7ca289d7e168325677711ec7e91facd0395bd5e092387fad4f4,smooth,trajectory_038,3,1.0,1.0,26675369.666666668,1.0,0.6981473032361353,150.0
panda,trac_task_20ms,29a3f6ef1b19352cfb9831f4fe8e2d53991595953116f2431868cb12d34e80bf,high_curvature,trajectory_151,3,1.0,1.0,26655967.0,1.0,5.762572707480433,150.0
panda,trac_task_20ms,2a10217792feb2c6e8a32bc9be45b6711415582d2d65586302aaa5860acc9b32,joint_limit_return,trajectory_105,3,1.0,1.0,26800181.333333332,1.0,0.9031648286377303,150.0
panda,trac_task_20ms,2cd27cc14429c5bb9961620d46292e849640359e5072de88384099e723596b3b,high_curvature,trajectory_146,3,1.0,1.0,26536491.0,1.0,12.187475637628507,150.0
panda,trac_task_20ms,2de001c20f2661d2eff3deefba47cc19b1426ff5273ca877feab77b0702a34e3,high_curvature,trajectory_135,3,1.0,1.0,26621124.333333332,1.0,7.1795702355213855,150.0
panda,trac_task_20ms,2e9f7ef4bb4fbdc88f8581fc058a669a339276f9db5b4987a20be41acbf962af,high_curvature,trajectory_126,3,0.0,0.0,1190243641.0,0.6133333333333333,8.619779973195554,92.0
panda,trac_task_20ms,312baf3e2d2b6b13442dfbc9f1a91a6cd7bcec51667a7b9eb7693b59856ac365,joint_limit_return,trajectory_116,3,1.0,1.0,26395140.0,1.0,1.407153539857627,150.0
panda,trac_task_20ms,3175105088a2ea7a79edcde8bb9ea0ed512b9b6b3222beeb2342401af88bb389,high_curvature,trajectory_140,3,1.0,0.6666666666666666,45195656.333333336,1.0,7.089049114555867,150.0
panda,trac_task_20ms,3248dc23a4aa12b9dc7e39d0d5346d0ef2270be722bf5961d5c5f736dd88bfcc,smooth,trajectory_010,3,1.0,1.0,26661721.666666668,1.0,0.6716050587079221,150.0
panda,trac_task_20ms,32ab3887d7825b280c6bf3918b479dbeef5eb758062588da83ea9937955d19d2,high_curvature,trajectory_145,3,1.0,1.0,26623784.666666668,1.0,6.272445043480375,150.0
panda,trac_task_20ms,32b81d51ae6fd562afb0aa7e3767f6b3f58bd3a2b885a6ea450cc98383e50b1d,joint_limit_return,trajectory_115,3,1.0,1.0,26245446.333333332,1.0,1.1173137266336866,150.0
panda,trac_task_20ms,3420bfde4a0fb08a7d93b107e4b8f0dcff0388d37c97df4df7e6d63bc48c2151,joint_limit_return,trajectory_087,3,1.0,1.0,27051852.666666668,1.0,1.6599694754025505,150.0
panda,trac_task_20ms,366389682e3e8bf025f25394f9bfd07e17264eab42f95422f126e8422ab8c2cc,smooth,trajectory_025,3,1.0,1.0,26511033.666666668,1.0,2.235436988822626,150.0
panda,trac_task_20ms,367f1baec203a4ae08849509f9426baeda64e8ae57fb00c78716b03927eff0ba,smooth,trajectory_032,3,1.0,1.0,26682625.666666668,1.0,0.8229817293223792,150.0
panda,trac_task_20ms,39418c26c7c0ee7720f0a16e2b5930a336a74379ed31dd975416d5d9ab5766b1,near_singular,trajectory_069,3,0.6666666666666666,0.6666666666666666,385315049.3333333,0.9244444444444445,20.986740104654974,138.66666666666666
panda,trac_task_20ms,39db9e21b7437b9c1d0091ef2a3aabbd08543d9a7e7b1cf2cbb9cebd5e88d8e3,smooth,trajectory_037,3,1.0,1.0,26299684.666666668,1.0,0.7132274026935895,150.0
panda,trac_task_20ms,3a59b93a4c9e9c6b108b10e05344815f47411a6ce98c5ae4e2ed358ddc1d7440,joint_limit_return,trajectory_109,3,1.0,1.0,26428543.0,1.0,4.177602737788015,150.0
panda,trac_task_20ms,3b1c31e411ac6d014c0cba23d0c07be341aaec10cd7aadf586bb9fa3b4f47768,smooth,trajectory_011,3,1.0,1.0,26876154.333333332,1.0,5.391270358426829,150.0
panda,trac_task_20ms,3cc83c847094c062d9a1677d819e0323896e630be7a2918f43397133c151e1ec,smooth,trajectory_017,3,1.0,1.0,26396824.666666668,1.0,0.8255033000362758,150.0
panda,trac_task_20ms,3d9860380251b55343a936ce0ba8b1f5348fe374983de15e16235a13e53cf704,smooth,trajectory_003,3,1.0,1.0,26180394.666666668,1.0,0.6259937699974952,150.0
panda,trac_task_20ms,3e415f820d053f2d414a09831137a936dfa8fffec0e1ebb8457c8d2055627c90,high_curvature,trajectory_154,3,1.0,1.0,26214415.333333332,1.0,7.248951973444746,150.0
panda,trac_task_20ms,42cf116720f75d6fad1700cdcdf43c62d73a67ece9c9450f48aed630d0fe0b22,smooth,trajectory_014,3,1.0,1.0,26526279.333333332,1.0,2.352235199724078,150.0
panda,trac_task_20ms,44780d25bceacad472afc451e0aa3b81359116b7b988792dace49116d842955a,high_curvature,trajectory_139,3,1.0,1.0,26531746.666666668,1.0,6.900630706862072,150.0
panda,trac_task_20ms,4560ce06cdb032d006dfd81e869438fc013004a708606761affafddac71844ba,smooth,trajectory_034,3,1.0,1.0,27285924.0,1.0,1.1678244810479212,150.0
panda,trac_task_20ms,4588e0448a7051a3cca903c21654de3352717cf1f1ea512d4688a78fdfe7488c,near_singular,trajectory_055,3,1.0,1.0,33365570.666666668,1.0,12.925620513075499,150.0
panda,trac_task_20ms,45b0f4687b5986b23497d7ff1f5dc551d097cd684f87b9cd87c44d76c37e40b8,joint_limit_return,trajectory_088,3,1.0,1.0,26455131.666666668,1.0,0.9106753395831068,150.0
panda,trac_task_20ms,479acbcb94748d65126d5afb88aa88d3c2356d029199485ebdb36946117ccfaf,smooth,trajectory_007,3,1.0,1.0,26336837.0,1.0,1.040327059142723,150.0
panda,trac_task_20ms,47ae8f807e48c4c002530f6da0fb351b873959f64a26b5a550694c685ae73c4a,near_singular,trajectory_057,3,1.0,1.0,98758540.66666667,1.0,25.50753111198524,150.0
panda,trac_task_20ms,480587c598ca589e82de0deeb2ce9a0e3addfeae1cad8d4b5250a048cf275b3d,near_singular,trajectory_041,3,1.0,1.0,26023682.0,1.0,10.512577419254486,150.0
panda,trac_task_20ms,49a1edd5201a14cde7f8a9bbd2c4de7814b5dff477df1c6ed6df571c6cfa3e5d,smooth,trajectory_029,3,1.0,1.0,26148026.0,1.0,0.9452391337913323,150.0
panda,trac_task_20ms,4b11ed64f31d9ba64758d060a1591e0d395d58a23b7e1e258546c85cd3c09b33,near_singular,trajectory_068,3,1.0,1.0,26349243.666666668,1.0,4.478878305348814,150.0
panda,trac_task_20ms,4b685f766c2aaa86bbe0149755113dc5f973ef6e7a20b143520733e773f45186,joint_limit_return,trajectory_090,3,1.0,1.0,27262003.666666668,1.0,1.8442768272074233,150.0
panda,trac_task_20ms,4c6f3e4c4938f1d045ad81cc0b00279c7e4deeb0090877a2457fc71d699e5669,smooth,trajectory_015,3,1.0,1.0,26639578.666666668,1.0,0.6920396832509622,150.0
panda,trac_task_20ms,4d8dfd105e6967177e92702e792e3fcfeb8cab41c72b787e436a4b5f2cbf4cef,smooth,trajectory_008,3,1.0,1.0,26109887.333333332,1.0,0.5977469290284514,150.0
