input_id,site_id,uid,repeat,frame,previous_q,target_position,target_rotation,dt,query_hash,method,internal_ok,internal_status,native_return_code,iterations,solver_function_evaluations,finite,q,accepted,verification_reasons,position_error,orientation_error,total_latency_ns,conversion_ns,solve_ns,verification_ns,budget_ms,returned_within_5ms,returned_within_20ms,lower,upper,seed_q,velocity_utilization,nominal_velocity_utilization,velocity_utilization_per_joint,joint_limit_margin,failure_kind
failure_input_candidate_01,state_14_frame_102,652db5eb389e7355156299a8e5d39fecb8bc55621d923f9a05f415fc9d4a9f4d,2,102,"[2.533788118695976, 0.0706116591173852, -1.7483807706805574, -0.39016115901167253, -1.5635420628481231, 0.32652567612210776, 0.27574745330979844]","[0.13744098569017726, 0.029594308991476144, 0.9758989695284097]","[[0.5341320980132692, -0.845119211517556, 0.021827051928465513], [-0.7172987827735959, -0.4667090986538268, -0.5173635795697742], [0.4474207841657123, 0.26068397641143404, -0.8554872917459744]]",0.02,518016465fd41d4767a62cd5fc5e7ff772ad0dc2c28c3a2bdaae6aedc755ef6e,trac_strict_20ms,True,native_success,1,,,True,"[2.565450853285695, 0.06417928357874737, -1.768650036069037, -0.39458466894066324, -1.5767895783548453, 0.3287351833580087, 0.2728623654677473]",True,[],2.099726447675525e-06,4.064624231523026e-06,215076,18570,93509,102759,20,True,True,"[2.4901881186959764, 0.02701165911738521, -1.7919807706805573, -0.4337611590116725, -1.615842062848123, 0.2742256761221078, 0.22344745330979845]","[2.5773881186959757, 0.11421165911738519, -1.7047807706805576, -0.34656115901167256, -1.5112420628481233, 0.3788256761221077, 0.3280474533097984]","[2.533788118695976, 0.0706116591173852, -1.7483807706805574, -0.39016115901167253, -1.5635420628481231, 0.32652567612210776, 0.27574745330979844]",0.7262095089385122,0.7278789560854974,"[0.7262095089385122, 0.14753154905132645, 0.4648914079926492, 0.10145664974749334, 0.2532985756543443, 0.04224679227344101, 0.05516420348090171]",0.32478466894066327,accepted
state_13_candidate_04,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,4,75,"[1.100810687017498, 0.03315249873860455, -2.187111122854869, -0.4606115635084846, 0.22632611933642174, 0.7120092446393098, -1.0747262162740345]","[0.17408042245814132, -0.2155450374352675, 0.9559770094503807]","[[0.9602254138123807, 0.16371790185083468, 0.2261937295382049], [0.20603814204950008, -0.9621728707437359, -0.1782460401398821], [0.18845540238908562, 0.21776091343103546, -0.9576349752865384]]",0.02,0eac26c4468301b533d6e22b6ac1acc609a955f42e9b06b3a0e1a241390590ae,trac_strict_20ms,True,native_success,1,,,True,"[1.089893238021665, 0.04688203965723905, -2.1858629785250745, -0.46086320493235305, 0.24040558666480338, 0.7165681787659455, -1.0773480414991607]",True,[],1.2231342761038576e-07,5.083632357527693e-07,296285,17712,98985,178794,20,True,True,"[1.0572106870174982, -0.01044750126139545, -2.230711122854869, -0.5042115635084845, 0.1740261193364218, 0.6597092446393099, -1.1270262162740343]","[1.144410687017498, 0.07675249873860453, -2.1435111228548696, -0.4170115635084846, 0.2786261193364217, 0.7643092446393097, -1.0224262162740347]","[1.100810687017498, 0.03315249873860455, -2.187111122854869, -0.4606115635084846, 0.22632611933642174, 0.7120092446393098, -1.0747262162740345]",0.314897727491617,0.3156216303134368,"[0.2504002063264455, 0.314897727491617, 0.028627163527401335, 0.005771592290561124, 0.26920587625968717, 0.08716891255517516, 0.050130501436447754]",0.391063204932353,accepted
state_18_candidate_04,state_18,3bfeb80ec3cbe3ef7693197d0bbe1ddb98d7af3fd734dc69e928826901fdb975,0,75,"[-2.422268745837378, -0.3384827783172014, 1.3095690499627337, -0.4166571378082285, 0.012750677797882547, 1.9602963159371098, 1.485385505805939]","[0.3175181389147155, -0.07648929601709437, 1.096889822235397]","[[-0.8331180598515749, -0.3302600090843912, 0.4436694994573389], [-0.3921156303851851, -0.21305358540011773, -0.8949041860198127], [0.3900764421966247, -0.9195305846722732, 0.04799867805982491]]",0.02,e3b75fc5403ffef332ad4ea5c515c560bc11af70f406b1ed15780230b47fb6a1,trac_strict_5ms,True,native_success,1,,,True,"[-2.4465834207526225, -0.334297308439242, 1.3181621603965947, -0.4121546869609192, 0.01623662322019079, 1.9520096796073698, 1.4880314154826801]",True,[],2.0724202877445473e-06,2.6226309405424485e-06,225646,23244,86543,115606,5,True,True,"[-2.4658687458373776, -0.38208277831720133, 1.2659690499627339, -0.46025713780822847, -0.039549322202117446, 1.90799631593711, 1.4330855058059393]","[-2.3786687458373783, -0.2948827783172015, 1.3531690499627336, -0.3730571378082285, 0.06505067779788253, 2.012596315937109, 1.5376855058059389]","[-2.422268745837378, -0.3384827783172014, 1.3095690499627337, -0.4166571378082285, 0.012750677797882547, 1.9602963159371098, 1.485385505805939]",0.5576760301661589,0.5589580440286098,"[0.5576760301661589, 0.09599701554952808, 0.19708968885002334, 0.10326722126856122, 0.06665287614356108, 0.15844428928757223, 0.05059100720346184]",0.3423546869609192,accepted
state_18_candidate_03,state_18,3bfeb80ec3cbe3ef7693197d0bbe1ddb98d7af3fd734dc69e928826901fdb975,0,75,"[-2.4312335381212065, -0.3503832940899299, 1.269944245773473, -0.4172995057408279, 0.06505067779788254, 1.9602254601034064, 1.4764726185001207]","[0.3175181389147155, -0.07648929601709437, 1.096889822235397]","[[-0.8331180598515749, -0.3302600090843912, 0.4436694994573389], [-0.3921156303851851, -0.21305358540011773, -0.8949041860198127], [0.3900764421966247, -0.9195305846722732, 0.04799867805982491]]",0.02,bcd5c6f1a6ed9a16305883e3d5332353ec70e4bba50ab424e65afb9367fc29a7,dls_strict,False,iteration_budget_exhausted,,25,52,True,"[-2.4379141683837435, -0.3465790500979513, 1.2670241604014847, -0.4233402608705915, 0.06302271007428548, 1.9566784708695018, 1.479886290336609]",True,[],8.573393651817523e-05,6.219864018135909e-05,8961528,19457,8839632,102053,,False,True,"[-2.474833538121206, -0.3939832940899299, 1.2263442457734732, -0.4608995057408279, 0.012750677797882541, 1.9079254601034066, 1.424172618500121]","[-2.387633538121207, -0.30678329408992994, 1.313544245773473, -0.37369950574082794, 0.11735067779788252, 2.0125254601034057, 1.5287726185001205]","[-2.4312335381212065, -0.3503832940899299, 1.269944245773473, -0.4172995057408279, 0.06505067779788254, 1.9602254601034064, 1.4764726185001207]",0.15322546473708873,0.15357770718476021,"[0.15322546473708873, 0.08725330256831641, 0.06697443513734866, 0.13854942958173389, 0.03877567349133963, 0.06782006183374031, 0.06527097201698528]",0.35354026087059154,accepted
state_08_candidate_00,state_08,06ca0c5d8d0cb31f50338aee261f6c596974205eb08300b4526361bb949a0c56,1,75,"[-1.425286180067754, 0.39303002035763585, -0.2617401363953118, -1.6040816691381363, 0.11302911886768265, 1.4122442018381558, 0.10947919609457729]","[-0.032854940350743364, -0.5915895744097782, 0.3696374711299105]","[[-0.2217013665765356, -0.9712300788740037, 0.08695192895211226], [-0.7985509172962597, 0.2320093041369958, 0.555417064267177], [-0.5596114156657268, 0.05370117954257223, -0.8270134501761973]]",0.02,3a942c03f7f1445285e1fe0af1e3f87504f5ae42c98817edc0de1ee2296d4df4,trac_strict_20ms,True,native_success,1,,,True,"[-1.4206447828041533, 0.400836178451767, -0.2561595275315276, -1.6131870042033003, 0.12223705599131933, 1.4031075691704853, 0.11718158293119708]",True,[],1.9653293503042582e-08,2.4049707453241113e-08,499893,22233,108029,368617,20,True,True,"[-1.468886180067754, 0.3494300203576359, -0.3053401363953117, -1.6476816691381362, 0.060729118867682653, 1.359944201838156, 0.0571791960945773]","[-1.3816861800677542, 0.4366300203576358, -0.21814013639531182, -1.5604816691381365, 0.16532911886768262, 1.4645442018381556, 0.16177919609457728]","[-1.425286180067754, 0.39303002035763585, -0.2617401363953118, -1.6040816691381363, 0.11302911886768265, 1.4122442018381558, 0.10947919609457729]",0.20883796021018297,0.209318047475034,"[0.10645406567891742, 0.17904032325988886, 0.1279956161418394, 0.20883796021018297, 0.17605998324353123, 0.1746966093244839, 0.14727317087227138]",1.3619638215482328,accepted
state_14_candidate_04,state_14,652db5eb389e7355156299a8e5d39fecb8bc55621d923f9a05f415fc9d4a9f4d,0,75,"[2.4450384905780695, 0.23225408576523932, -1.8230860813872125, -0.33013095961439803, -1.2827854941103642, 0.22193713498400727, 0.4281736170012961]","[0.05886604939105978, 0.08186151759839032, 0.9636592689428848]","[[0.44718195319734083, -0.8912148858095574, 0.07592317199688599], [-0.7774093388478982, -0.4292457032780964, -0.45976390255147925], [0.44233812927068034, 0.146574737007268, -0.8847897071420785]]",0.02,d83a8cb7a1ce1994d01cfa89ca258fe62f7533f576b3f462636d015b8a710d28,trac_task_5ms,True,native_success,1,,,True,"[2.442243953706693, 0.22702273645659676, -1.8203283219589284, -0.330955047327115, -1.2896395840048842, 0.22690370531272708, 0.4199201538930976]",True,[],1.3149942943808726e-05,1.7402899129409717e-05,311313,59291,107483,143917,5,True,True,"[2.40143849057807, 0.18865408576523934, -1.8666860813872124, -0.373730959614398, -1.335085494110364, 0.16963713498400732, 0.3758736170012961]","[2.488638490578069, 0.27585408576523923, -1.7794860813872126, -0.28653095961439806, -1.2304854941103645, 0.2742371349840072, 0.48047361700129604]","[2.4450384905780695, 0.23225408576523932, -1.8230860813872125, -0.33013095961439803, -1.2827854941103642, 0.22193713498400727, 0.4281736170012961]",0.15781000206880433,0.1581123200804304,"[0.06409488237101903, 0.11998507588629707, 0.06325136303404029, 0.01890109432837087, 0.13105334406347927, 0.09496310379961385, 0.15781000206880433]",0.2444037053127271,accepted
state_13_candidate_05,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,3,75,"[1.076437247162428, 0.031924208625433055, -2.1609511228548692, -0.4581792580806854, 0.2250781477642947, 0.7110200424690613, -1.0739156055017467]","[0.17408042245814132, -0.2155450374352675, 0.9559770094503807]","[[0.9602254138123807, 0.16371790185083468, 0.2261937295382049], [0.20603814204950008, -0.9621728707437359, -0.1782460401398821], [0.18845540238908562, 0.21776091343103546, -0.9576349752865384]]",0.02,31e3aa77351237ae68bb87a0cfb4f197b2b4a9291c8130968e128c3150231fac,trac_task_20ms,True,native_success,1,,,True,"[1.0543299790677656, 0.05100299708234057, -2.1659221618724014, -0.4622581417883079, 0.25314249705632924, 0.7164807753025761, -1.081591999130884]",True,[],0.0001006378921293281,0.00031809249154791496,213403,21535,77677,113874,20,True,True,"[1.032837247162428, -0.011675791374566943, -2.204551122854869, -0.5017792580806852, 0.1727781477642947, 0.6587200424690614, -1.1262156055017465]","[1.1200372471624278, 0.07552420862543303, -2.1173511228548696, -0.41457925808068546, 0.27737814776429465, 0.7633200424690612, -1.021615605501747]","[1.076437247162428, 0.031924208625433055, -2.1609511228548692, -0.4581792580806854, 0.2250781477642947, 0.7110200424690613, -1.0739156055017467]",0.5366032369413872,0.5376312124910834,"[0.5070474333638153, 0.43758689121347516, 0.11401465636541636, 0.09355237861519482, 0.5366032369413872, 0.10441171765802852, 0.14677616881715683]",0.39245814178830785,accepted
state_14_candidate_05,state_14,652db5eb389e7355156299a8e5d39fecb8bc55621d923f9a05f415fc9d4a9f4d,4,75,"[2.4711984905780695, 0.22783259245050325, -1.819441003564407, -0.33625548334629807, -1.3009787964156971, 0.21841370761066536, 0.43965662973252967]","[0.05886604939105978, 0.08186151759839032, 0.9636592689428848]","[[0.44718195319734083, -0.8912148858095574, 0.07592317199688599], [-0.7774093388478982, -0.4292457032780964, -0.45976390255147925], [0.44233812927068034, 0.146574737007268, -0.8847897071420785]]",0.02,a6a36a3fa7a997af39b13edf8a9fc93f52b279603ba2a2a327d3451236acc7e6,trac_task_5ms,True,native_success,1,,,True,"[2.469379005586708, 0.2223823389274135, -1.8164948108710033, -0.33715540396906907, -1.309004875065238, 0.2231777034975583, 0.4314175241023882]",True,[],1.1041999358530747e-05,2.0167701285040552e-05,199681,19011,73099,107302,5,True,True,"[2.42759849057807, 0.18423259245050327, -1.863041003564407, -0.379855483346298, -1.353278796415697, 0.16611370761066538, 0.3873566297325297]","[2.514798490578069, 0.27143259245050316, -1.7758410035644072, -0.29265548334629815, -1.2486787964156973, 0.2707137076106653, 0.4919566297325296]","[2.4711984905780695, 0.22783259245050325, -1.819441003564407, -0.33625548334629807, -1.3009787964156971, 0.21841370761066536, 0.43965662973252967]",0.1575354804998368,0.157837272608074,"[0.041731307141319514, 0.125005814749765, 0.06757322691293104, 0.020640381256215593, 0.1534623068745883, 0.09108978751229332, 0.1575354804998368]",0.2406777034975583,accepted
state_18_candidate_00,state_18,3bfeb80ec3cbe3ef7693197d0bbe1ddb98d7af3fd734dc69e928826901fdb975,4,75,"[-2.426801562809565, -0.3444276289503755, 1.2898073028288033, -0.41686920772147834, 0.038900677797882546, 1.960272364227653, 1.480932000557626]","[0.3175181389147155, -0.07648929601709437, 1.096889822235397]","[[-0.8331180598515749, -0.3302600090843912, 0.4436694994573389], [-0.3921156303851851, -0.21305358540011773, -0.8949041860198127], [0.3900764421966247, -0.9195305846722732, 0.04799867805982491]]",0.02,7fe4af04f1cd5df95f02f8a91097814f7163f2b0bf57bd83c3a725442b42baa0,trac_strict_5ms,True,native_success,1,,,True,"[-2.450971972513487, -0.3402153335534194, 1.298157938363289, -0.41237135062260855, 0.04244073529749405, 1.951972272959216, 1.4836213900455848]",True,[],2.0209812517795736e-06,2.5877087730145675e-06,198826,18843,75871,103844,5,True,True,"[-2.4704015628095646, -0.3880276289503754, 1.2462073028288034, -0.4604692077214783, -0.013399322202117451, 1.9079723642276532, 1.4286320005576263]","[-2.3832015628095653, -0.30082762895037557, 1.3334073028288032, -0.37326920772147837, 0.09120067779788253, 2.0125723642276525, 1.5332320005576259]","[-2.426801562809565, -0.3444276289503755, 1.2898073028288033, -0.41686920772147834, 0.038900677797882546, 1.960272364227653, 1.480932000557626]",0.5543671950440859,0.5556416023890149,"[0.5543671950440859, 0.09661227974669981, 0.19152833794692165, 0.103161860065821, 0.06768752389314539, 0.1587015538898089, 0.05142236114643815]",0.3425713506226086,accepted
state_18_candidate_01,state_18,3bfeb80ec3cbe3ef7693197d0bbe1ddb98d7af3fd734dc69e928826901fdb975,4,75,"[-2.4290300693853575, -0.34740372961583726, 1.2798882272625018, -0.41705671514370457, 0.05197567779788255, 1.960251645973528, 1.4787033009960158]","[0.3175181389147155, -0.07648929601709437, 1.096889822235397]","[[-0.8331180598515749, -0.3302600090843912, 0.4436694994573389], [-0.3921156303851851, -0.21305358540011773, -0.8949041860198127], [0.3900764421966247, -0.9195305846722732, 0.04799867805982491]]",0.02,6007de5a82dd36fb22186e91c5917ea5115a948ad99ae56d794c4b0abf4353d8,trac_task_5ms,True,native_success,1,,,True,"[-2.4598120984718213, -0.34295379948168003, 1.2923084852123647, -0.40825519108522396, 0.0577460329663495, 1.9499453915980025, 1.4811285022183183]",True,[],0.00013965375863089343,0.00013391693429642,176939,17843,57080,101782,5,True,True,"[-2.472630069385357, -0.39100372961583724, 1.236288227262502, -0.4606567151437045, -0.0003243222021174496, 1.9079516459735282, 1.426403300996016]","[-2.385430069385358, -0.3038037296158373, 1.3234882272625017, -0.37345671514370465, 0.10427567779788253, 2.0125516459735273, 1.5310033009960156]","[-2.4290300693853575, -0.34740372961583726, 1.2798882272625018, -0.41705671514370457, 0.05197567779788255, 1.960251645973528, 1.4787033009960158]",0.7060098414326552,0.7076328525623855,"[0.7060098414326552, 0.10206261775589981, 0.2848683016023601, 0.20186981785505997, 0.110331838785219, 0.19706031310756136, 0.04637096027347032]",0.3384551910852239,accepted
state_08_candidate_02,state_08,06ca0c5d8d0cb31f50338aee261f6c596974205eb08300b4526361bb949a0c56,4,75,"[-1.4161825199264853, 0.39400491979583874, -0.2726401363953118, -1.6039908721760658, 0.1161545645332573, 1.4118739840228902, 0.10686041870027631]","[-0.032854940350743364, -0.5915895744097782, 0.3696374711299105]","[[-0.2217013665765356, -0.9712300788740037, 0.08695192895211226], [-0.7985509172962597, 0.2320093041369958, 0.555417064267177], [-0.5596114156657268, 0.05370117954257223, -0.8270134501761973]]",0.02,3390632f9e458a8bfdff3a01b0d62d6d445e195f8dce2ad2a14c28d45a54ffe2,trac_strict_5ms,True,native_success,1,,,True,"[-1.411557967014748, 0.4018076450815611, -0.2670242693854168, -1.613087629277976, 0.12536341554131752, 1.4027015501272642, 0.11452079502961293]",True,[],1.9815191706520836e-08,2.490660117910605e-08,182560,17430,63646,101278,5,True,True,"[-1.4597825199264851, 0.3504049197958388, -0.31624013639531173, -1.6475908721760657, 0.06385456453325732, 1.3595739840228904, 0.054560418700276316]","[-1.3725825199264854, 0.43760491979583865, -0.22904013639531184, -1.560390872176066, 0.16845456453325727, 1.46417398402289, 0.15916041870027628]","[-1.4161825199264853, 0.39400491979583874, -0.2726401363953118, -1.6039908721760658, 0.1161545645332573, 1.4118739840228902, 0.10686041870027631]",0.20864121793372176,0.20912085291747745,"[0.10606772733342305, 0.17896158912207213, 0.1288042892177758, 0.20864121793372176, 0.17607745713308268, 0.1753811452318557, 0.14646991069477291]",1.3609923549184388,accepted
state_08_candidate_00,state_08,06ca0c5d8d0cb31f50338aee261f6c596974205eb08300b4526361bb949a0c56,3,75,"[-1.425286180067754, 0.39303002035763585, -0.2617401363953118, -1.6040816691381363, 0.11302911886768265, 1.4122442018381558, 0.10947919609457729]","[-0.032854940350743364, -0.5915895744097782, 0.3696374711299105]","[[-0.2217013665765356, -0.9712300788740037, 0.08695192895211226], [-0.7985509172962597, 0.2320093041369958, 0.555417064267177], [-0.5596114156657268, 0.05370117954257223, -0.8270134501761973]]",0.02,3a942c03f7f1445285e1fe0af1e3f87504f5ae42c98817edc0de1ee2296d4df4,trac_strict_20ms,True,native_success,1,,,True,"[-1.4206447828041533, 0.400836178451767, -0.2561595275315276, -1.6131870042033003, 0.12223705599131933, 1.4031075691704853, 0.11718158293119708]",True,[],1.9653293503042582e-08,2.4049707453241113e-08,183986,17798,65233,100720,20,True,True,"[-1.468886180067754, 0.3494300203576359, -0.3053401363953117, -1.6476816691381362, 0.060729118867682653, 1.359944201838156, 0.0571791960945773]","[-1.3816861800677542, 0.4366300203576358, -0.21814013639531182, -1.5604816691381365, 0.16532911886768262, 1.4645442018381556, 0.16177919609457728]","[-1.425286180067754, 0.39303002035763585, -0.2617401363953118, -1.6040816691381363, 0.11302911886768265, 1.4122442018381558, 0.10947919609457729]",0.20883796021018297,0.209318047475034,"[0.10645406567891742, 0.17904032325988886, 0.1279956161418394, 0.20883796021018297, 0.17605998324353123, 0.1746966093244839, 0.14727317087227138]",1.3619638215482328,accepted
