robot,uid,baseline,repeat,change,previous_q,target_position,target_rotation,dt,relative_q,baseline_q,relative_accepted,baseline_accepted,relative_reasons,baseline_reasons,raw_file,relative_line,baseline_line
panda,64f400f221b5b8dea4460e95d1d0ffae5af3217d27d05fe42b5dd4e18295ea7a,range_loss_matched,2,gained,"[-2.3274695363276527,1.2463723252107874,-0.9407469961414503,-0.43275568668346187,-1.1867538191942644,1.0841241349141761,-0.05531601757177418]","[-0.6531024659509891,-0.34071870077932775,0.49477588547252244]","[[-0.9781227607909668,0.20667861549062386,0.023660404086476704],[-0.07018803641514348,-0.4349406056213972,0.8977195047039352],[0.19583029481375724,0.8764192030532941,0.43993167214078355]]",0.02,"[-2.3133570833815735,1.2899723252107438,-0.9001403640641906,-0.4255131848696121,-1.236406914187514,1.108650049706873,-0.0355059782603987]","[-2.3003916764014627,1.2764682236356883,-0.92572347506053,-0.4475354965976728,-1.1738611912526862,1.128353814544311,-0.0428835352808116]",True,False,[],"[""position_tolerance"",""orientation_tolerance""]",outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,5498,5519
panda,6cefca0366794e798f4ba0840d2d145609462693baa8cf3e9ecd8f2a84fcb215,range_loss_matched,0,gained,"[2.8792862837689666,0.6073330525155858,-0.19936006482000623,-2.120854494840968,2.243920410656885,2.591028940877271,-1.260360200545237]","[-0.4215625755396519,0.2933911095421458,0.11847416004741204]","[[-0.1330113901836589,0.7213690544922912,-0.6796577501230368],[0.9732436117566019,0.22470105669720614,0.048024028299629686],[0.18736286253250684,-0.6550848207217571,-0.7319556239305549]]",0.02,"[2.8358533377110042,0.5639044995864156,-0.24296006481996263,-2.164454494840925,2.198526547014182,2.6433289408772187,-1.2101841084697817]","[2.83568628376901,0.5637330525156293,-0.24296006481996263,-2.164454494840925,2.2107667467332073,2.6433289408772187,-1.2227600558304688]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,44513,44506
panda,6cefca0366794e798f4ba0840d2d145609462693baa8cf3e9ecd8f2a84fcb215,range_loss_matched,1,gained,"[2.8792862837689666,0.6073330525155858,-0.19936006482000623,-2.120854494840968,2.243920410656885,2.591028940877271,-1.260360200545237]","[-0.4215625755396519,0.2933911095421458,0.11847416004741204]","[[-0.1330113901836589,0.7213690544922912,-0.6796577501230368],[0.9732436117566019,0.22470105669720614,0.048024028299629686],[0.18736286253250684,-0.6550848207217571,-0.7319556239305549]]",0.02,"[2.8358533377110042,0.5639044995864156,-0.24296006481996263,-2.164454494840925,2.198526547014182,2.6433289408772187,-1.2101841084697817]","[2.83568628376901,0.5637330525156293,-0.24296006481996263,-2.164454494840925,2.2107667467332073,2.6433289408772187,-1.2227600558304688]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,44519,44515
panda,6cefca0366794e798f4ba0840d2d145609462693baa8cf3e9ecd8f2a84fcb215,range_loss_matched,2,gained,"[2.8792862837689666,0.6073330525155858,-0.19936006482000623,-2.120854494840968,2.243920410656885,2.591028940877271,-1.260360200545237]","[-0.4215625755396519,0.2933911095421458,0.11847416004741204]","[[-0.1330113901836589,0.7213690544922912,-0.6796577501230368],[0.9732436117566019,0.22470105669720614,0.048024028299629686],[0.18736286253250684,-0.6550848207217571,-0.7319556239305549]]",0.02,"[2.8358533377110042,0.5639044995864156,-0.24296006481996263,-2.164454494840925,2.198526547014182,2.6433289408772187,-1.2101841084697817]","[2.83568628376901,0.5637330525156293,-0.24296006481996263,-2.164454494840925,2.2107667467332073,2.6433289408772187,-1.2227600558304688]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,44520,44502
panda,73a3caee16d67227f38faa98ef37a5b9420a8c371915a66cffffb2196a433033,range_loss_matched,0,gained,"[1.3166145494526997,-1.1797029174921485,-0.5160246905700867,-0.4218913028410851,1.614223421094155,1.3443098427154316,-0.2154670000122496]","[-0.14510811286435163,-0.6311233505645244,0.7923438244112926]","[[-0.19988447978372748,0.5928686617564861,-0.7800980352806062],[-0.7847631261352248,0.37984537731461987,0.4897594564591717],[0.5866796660870887,0.710087487032258,0.38933626874484084]]",0.02,"[1.360214549452656,-1.2233029174921048,-0.5596246905700432,-0.37975575142398277,1.5632821344457615,1.3922800059269043,-0.16316700001230192]","[1.360214549452656,-1.2216199044671023,-0.5596246905700432,-0.40308022593167714,1.6305078496386198,1.388591091703665,-0.1983454632158331]",True,False,[],"[""position_tolerance"",""orientation_tolerance""]",outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,12266,12269
panda,73a3caee16d67227f38faa98ef37a5b9420a8c371915a66cffffb2196a433033,range_loss_matched,1,gained,"[1.3166145494526997,-1.1797029174921485,-0.5160246905700867,-0.4218913028410851,1.614223421094155,1.3443098427154316,-0.2154670000122496]","[-0.14510811286435163,-0.6311233505645244,0.7923438244112926]","[[-0.19988447978372748,0.5928686617564861,-0.7800980352806062],[-0.7847631261352248,0.37984537731461987,0.4897594564591717],[0.5866796660870887,0.710087487032258,0.38933626874484084]]",0.02,"[1.360214549452656,-1.2233029174921048,-0.5596246905700432,-0.37975575142398277,1.5632821344457615,1.3922800059269043,-0.16316700001230192]","[1.360214549452656,-1.2216199044671023,-0.5596246905700432,-0.40308022593167714,1.6305078496386198,1.388591091703665,-0.1983454632158331]",True,False,[],"[""position_tolerance"",""orientation_tolerance""]",outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,12270,12275
panda,73a3caee16d67227f38faa98ef37a5b9420a8c371915a66cffffb2196a433033,range_loss_matched,2,gained,"[1.3166145494526997,-1.1797029174921485,-0.5160246905700867,-0.4218913028410851,1.614223421094155,1.3443098427154316,-0.2154670000122496]","[-0.14510811286435163,-0.6311233505645244,0.7923438244112926]","[[-0.19988447978372748,0.5928686617564861,-0.7800980352806062],[-0.7847631261352248,0.37984537731461987,0.4897594564591717],[0.5866796660870887,0.710087487032258,0.38933626874484084]]",0.02,"[1.360214549452656,-1.2233029174921048,-0.5596246905700432,-0.37975575142398277,1.5632821344457615,1.3922800059269043,-0.16316700001230192]","[1.360214549452656,-1.2216199044671023,-0.5596246905700432,-0.40308022593167714,1.6305078496386198,1.388591091703665,-0.1983454632158331]",True,False,[],"[""position_tolerance"",""orientation_tolerance""]",outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,12271,12268
panda,7441315237603f91e2322f63d4c3377bd0e87088c26f7c510a314f90dfbfd392,range_loss_matched,0,gained,"[0.6511311843433054,-1.0995323786490037,-0.7202122655682694,-2.827331906648398,-1.1807875881966907,1.4227820958753286,2.3761329261595834]","[0.28596477113497015,-0.09703234297957257,0.4090612017460481]","[[-0.2641705454574959,-0.9636107181261256,-0.04084491186355346],[-0.7732319372318027,0.23691132651022187,-0.58820523171417],[0.576477487988423,-0.12380390657656722,-0.807679576663257]]",0.02,"[0.6722862228512837,-1.0564854888191313,-0.6826389041264777,-2.7893156335935223,-1.1407549366110692,1.4719941899554758,2.3354555646025505]","[0.6947311843432619,-1.0724485441317608,-0.6964125414481463,-2.7892121949324036,-1.1579545634223212,1.4570233765262774,2.3404544223664905]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,25017,25021
panda,7441315237603f91e2322f63d4c3377bd0e87088c26f7c510a314f90dfbfd392,range_loss_matched,1,gained,"[0.6511311843433054,-1.0995323786490037,-0.7202122655682694,-2.827331906648398,-1.1807875881966907,1.4227820958753286,2.3761329261595834]","[0.28596477113497015,-0.09703234297957257,0.4090612017460481]","[[-0.2641705454574959,-0.9636107181261256,-0.04084491186355346],[-0.7732319372318027,0.23691132651022187,-0.58820523171417],[0.576477487988423,-0.12380390657656722,-0.807679576663257]]",0.02,"[0.6722862228512837,-1.0564854888191313,-0.6826389041264777,-2.7893156335935223,-1.1407549366110692,1.4719941899554758,2.3354555646025505]","[0.6947311843432619,-1.0724485441317608,-0.6964125414481463,-2.7892121949324036,-1.1579545634223212,1.4570233765262774,2.3404544223664905]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,25011,25013
panda,7441315237603f91e2322f63d4c3377bd0e87088c26f7c510a314f90dfbfd392,range_loss_matched,2,gained,"[0.6511311843433054,-1.0995323786490037,-0.7202122655682694,-2.827331906648398,-1.1807875881966907,1.4227820958753286,2.3761329261595834]","[0.28596477113497015,-0.09703234297957257,0.4090612017460481]","[[-0.2641705454574959,-0.9636107181261256,-0.04084491186355346],[-0.7732319372318027,0.23691132651022187,-0.58820523171417],[0.576477487988423,-0.12380390657656722,-0.807679576663257]]",0.02,"[0.6722862228512837,-1.0564854888191313,-0.6826389041264777,-2.7893156335935223,-1.1407549366110692,1.4719941899554758,2.3354555646025505]","[0.6947311843432619,-1.0724485441317608,-0.6964125414481463,-2.7892121949324036,-1.1579545634223212,1.4570233765262774,2.3404544223664905]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,25015,25027
panda,78a17b143dc854377c6ee3fbca53ebe1d3e29644f0d321a4fd6adb42873bb6c4,range_loss_matched,0,gained,"[-1.264407817586528,0.1401972436292236,0.0832791277478786,-0.38555691122057123,-2.066799749106382,2.829367215735702,-0.3198654744838261]","[0.1156985832076539,-0.2547527299158519,1.1324587052138553]","[[0.778198456123681,0.5870402566753526,-0.22313874591665048],[-0.6277507362081027,0.7167377319197982,-0.30367093511340276],[-0.01833510504208824,0.37639176490061466,0.926279149737322]]",0.02,"[-1.307979804891464,0.0965972436292672,0.0396791277479222,-0.34195691122061483,-2.1190997491063297,2.7770672157357543,-0.36798029412092054]","[-1.3080078175864844,0.0965972436292672,0.0396791277479222,-0.3427965644643355,-2.1109407187569764,2.7770672157357543,-0.3721654744837738]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,9786,9773
panda,78a17b143dc854377c6ee3fbca53ebe1d3e29644f0d321a4fd6adb42873bb6c4,range_loss_matched,1,gained,"[-1.264407817586528,0.1401972436292236,0.0832791277478786,-0.38555691122057123,-2.066799749106382,2.829367215735702,-0.3198654744838261]","[0.1156985832076539,-0.2547527299158519,1.1324587052138553]","[[0.778198456123681,0.5870402566753526,-0.22313874591665048],[-0.6277507362081027,0.7167377319197982,-0.30367093511340276],[-0.01833510504208824,0.37639176490061466,0.926279149737322]]",0.02,"[-1.307979804891464,0.0965972436292672,0.0396791277479222,-0.34195691122061483,-2.1190997491063297,2.7770672157357543,-0.36798029412092054]","[-1.3080078175864844,0.0965972436292672,0.0396791277479222,-0.3427965644643355,-2.1109407187569764,2.7770672157357543,-0.3721654744837738]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,9779,9790
panda,78a17b143dc854377c6ee3fbca53ebe1d3e29644f0d321a4fd6adb42873bb6c4,range_loss_matched,2,gained,"[-1.264407817586528,0.1401972436292236,0.0832791277478786,-0.38555691122057123,-2.066799749106382,2.829367215735702,-0.3198654744838261]","[0.1156985832076539,-0.2547527299158519,1.1324587052138553]","[[0.778198456123681,0.5870402566753526,-0.22313874591665048],[-0.6277507362081027,0.7167377319197982,-0.30367093511340276],[-0.01833510504208824,0.37639176490061466,0.926279149737322]]",0.02,"[-1.307979804891464,0.0965972436292672,0.0396791277479222,-0.34195691122061483,-2.1190997491063297,2.7770672157357543,-0.36798029412092054]","[-1.3080078175864844,0.0965972436292672,0.0396791277479222,-0.3427965644643355,-2.1109407187569764,2.7770672157357543,-0.3721654744837738]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,9784,9785
panda,7f0271f2dbc0d39090653c5af527e71646e1d32f0ecad96c97140ece570d919e,range_loss_matched,0,gained,"[0.14956169289597643,0.3896427573050836,-0.7478965102507711,-2.1728887406142756,-0.45864923552348325,3.0686863450817574,2.86147697378338]","[0.5135040158179276,-0.28586246485483735,0.2709630630207653]","[[-0.9045361537984029,-0.2569497541054292,0.3402810167152318],[-0.40321186574692924,0.775008973165696,-0.48660177027373636],[-0.1386886361331477,-0.5773542373429099,-0.8046288255026127]]",0.02,"[0.10596169289602003,0.43227919841894785,-0.7056912332354506,-2.216488740614232,-0.510949235523431,3.1209863450817052,2.809176973783432]","[0.10596169289602003,0.43324275730503997,-0.7042965102508146,-2.216488740614232,-0.510949235523431,3.1209863450817052,2.809176973783432]",True,False,[],"[""position_tolerance""]",outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,27622,27623
panda,7f0271f2dbc0d39090653c5af527e71646e1d32f0ecad96c97140ece570d919e,range_loss_matched,1,gained,"[0.14956169289597643,0.3896427573050836,-0.7478965102507711,-2.1728887406142756,-0.45864923552348325,3.0686863450817574,2.86147697378338]","[0.5135040158179276,-0.28586246485483735,0.2709630630207653]","[[-0.9045361537984029,-0.2569497541054292,0.3402810167152318],[-0.40321186574692924,0.775008973165696,-0.48660177027373636],[-0.1386886361331477,-0.5773542373429099,-0.8046288255026127]]",0.02,"[0.10596169289602003,0.43227919841894785,-0.7056912332354506,-2.216488740614232,-0.510949235523431,3.1209863450817052,2.809176973783432]","[0.10596169289602003,0.43324275730503997,-0.7042965102508146,-2.216488740614232,-0.510949235523431,3.1209863450817052,2.809176973783432]",True,False,[],"[""position_tolerance""]",outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,27607,27616
panda,7f0271f2dbc0d39090653c5af527e71646e1d32f0ecad96c97140ece570d919e,range_loss_matched,2,gained,"[0.14956169289597643,0.3896427573050836,-0.7478965102507711,-2.1728887406142756,-0.45864923552348325,3.0686863450817574,2.86147697378338]","[0.5135040158179276,-0.28586246485483735,0.2709630630207653]","[[-0.9045361537984029,-0.2569497541054292,0.3402810167152318],[-0.40321186574692924,0.775008973165696,-0.48660177027373636],[-0.1386886361331477,-0.5773542373429099,-0.8046288255026127]]",0.02,"[0.10596169289602003,0.43227919841894785,-0.7056912332354506,-2.216488740614232,-0.510949235523431,3.1209863450817052,2.809176973783432]","[0.10596169289602003,0.43324275730503997,-0.7042965102508146,-2.216488740614232,-0.510949235523431,3.1209863450817052,2.809176973783432]",True,False,[],"[""position_tolerance""]",outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,27609,27613
panda,801843ee16f6816a85f016bbe6413ba8e8e1ee32cbd66574703078277c4e26f8,range_loss_matched,0,gained,"[-1.3054188139943028,1.1532013410794248,-0.49529791677996493,-2.5328314840262176,-1.7150650361344866,1.3126768140194398,1.7340677042259895]","[-0.2403300963176108,-0.24011485876697805,0.03491275682321933]","[[0.2430301214008452,0.6408259485132798,-0.728202213539581],[-0.9013108144991037,-0.1283233301216239,-0.4137293059640067],[-0.3585738079654625,0.7568852136609301,0.5463969231086461]]",0.02,"[-1.2618188139943465,1.1957159737340703,-0.45169791678000853,-2.489231484026261,-1.7673650361344342,1.2603768140194922,1.7863677042259372]","[-1.2627351494483108,1.1968013410793812,-0.45169791678000853,-2.489231484026261,-1.7673650361344342,1.2603768140194922,1.7848924988131574]",True,False,[],"[""position_tolerance"",""orientation_tolerance""]",outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,10710,10723
panda,801843ee16f6816a85f016bbe6413ba8e8e1ee32cbd66574703078277c4e26f8,range_loss_matched,1,gained,"[-1.3054188139943028,1.1532013410794248,-0.49529791677996493,-2.5328314840262176,-1.7150650361344866,1.3126768140194398,1.7340677042259895]","[-0.2403300963176108,-0.24011485876697805,0.03491275682321933]","[[0.2430301214008452,0.6408259485132798,-0.728202213539581],[-0.9013108144991037,-0.1283233301216239,-0.4137293059640067],[-0.3585738079654625,0.7568852136609301,0.5463969231086461]]",0.02,"[-1.2618188139943465,1.1957159737340703,-0.45169791678000853,-2.489231484026261,-1.7673650361344342,1.2603768140194922,1.7863677042259372]","[-1.2627351494483108,1.1968013410793812,-0.45169791678000853,-2.489231484026261,-1.7673650361344342,1.2603768140194922,1.7848924988131574]",True,False,[],"[""position_tolerance"",""orientation_tolerance""]",outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,10711,10728
panda,801843ee16f6816a85f016bbe6413ba8e8e1ee32cbd66574703078277c4e26f8,range_loss_matched,2,gained,"[-1.3054188139943028,1.1532013410794248,-0.49529791677996493,-2.5328314840262176,-1.7150650361344866,1.3126768140194398,1.7340677042259895]","[-0.2403300963176108,-0.24011485876697805,0.03491275682321933]","[[0.2430301214008452,0.6408259485132798,-0.728202213539581],[-0.9013108144991037,-0.1283233301216239,-0.4137293059640067],[-0.3585738079654625,0.7568852136609301,0.5463969231086461]]",0.02,"[-1.2618188139943465,1.1957159737340703,-0.45169791678000853,-2.489231484026261,-1.7673650361344342,1.2603768140194922,1.7863677042259372]","[-1.2627351494483108,1.1968013410793812,-0.45169791678000853,-2.489231484026261,-1.7673650361344342,1.2603768140194922,1.7848924988131574]",True,False,[],"[""position_tolerance"",""orientation_tolerance""]",outputs/task_balance_comparison/points/points_panda/records.jsonl.gz,10721,10724
