robot,method,uid,family,search_repeats,completion,deadline_completion,total_latency_ns,frame_success,acceleration_rms,intervention_normalized_mean,optimization_call_rate,partial_correction_rate,effective_command_adjustment_rate,normalized_shortfall_reduction_mean
ur5e,cr_ik_elastic_mu025,5e7743615ad75a997da2a3dfac5ecbaa6539b43fd5db8ecf4d7f9cc7331b3e15,joint_limit_return,3,1.0,1.0,121620586.33333333,1.0,11.65966991332676,0.008879164917048302,0.3288888888888889,0.20666666666666667,0.21777777777777776,0.008105076637585461
ur5e,cr_ik_elastic_mu025,5ff81edc43cf92c445ae661655f0f074229d3861bbbd0b57d14ad453615b9e25,near_singular,3,1.0,1.0,114909768.0,1.0,7.583509605514603,0.004844527080983394,0.5066666666666667,0.1688888888888889,0.1688888888888889,0.0053200113279396775
ur5e,cr_ik_elastic_mu025,6105bc9f0df7e8baadfc8dd255f78c7bb3ddb066573e8f4fde9c385dbe5db694,near_singular,3,1.0,1.0,86933753.66666667,1.0,11.020394310663226,0.002111778858374108,0.05333333333333334,0.035555555555555556,0.035555555555555556,0.0034088150073248082
ur5e,cr_ik_elastic_mu025,68244e8dec0d66d1a48832b1992c69f7c4c907fc930b958710e9220ae46bd192,near_singular,3,1.0,1.0,86260938.66666667,1.0,10.391909085272069,8.323609351534952e-05,0.02,0.006666666666666667,0.006666666666666667,8.81110186133923e-06
ur5e,cr_ik_elastic_mu025,816b8a675263f8ec8337dc224a3ea9971c9a8387f6953eb1fd1c846b6d1a7c4a,joint_limit_return,3,1.0,1.0,106873833.0,1.0,2.35474560850993,0.0023986009068175983,0.36000000000000004,0.12,0.12,0.01662778300142177
ur5e,cr_ik_elastic_mu025,929479d86d1af1569abbd00ff695f793876d0c13d1b6ef36f9f39dc04d36f80c,near_singular,3,1.0,1.0,110286390.0,1.0,8.80261534879873,0.010010641487950707,0.2511111111111111,0.14888888888888888,0.1622222222222222,0.005773783710330163
ur5e,cr_ik_elastic_mu025,9a5eaa5a533abb994b7505aca361cebaf65ef495d064d694df4c023580e9cd0b,smooth,3,1.0,1.0,124507008.66666667,1.0,18.753865948682268,0.009881413203016812,0.34,0.31333333333333335,0.32666666666666666,0.006818595135124214
ur5e,cr_ik_elastic_mu025,9ab3a7e22a338adf15a7eb240986a1d682820bcf958fc25dd9058bd66c51d502,near_singular,3,1.0,1.0,111124067.66666667,1.0,13.770523727686976,0.0028249956688830946,0.31333333333333335,0.2088888888888889,0.2088888888888889,0.0022825676856745316
ur5e,cr_ik_elastic_mu025,a079baf3b1644afc829cc82c6747ab4482a4f1778e24be557741a87f9aefa38f,high_curvature,3,1.0,1.0,196900119.66666666,1.0,8.66392340577764,0.04241502039461914,0.9866666666666667,0.9866666666666667,0.9866666666666667,0.0626630516226593
ur5e,cr_ik_elastic_mu025,a4d21e54d799674aa3de252efe1304776a18586a5f8d95b6f975dad09cacd372,joint_limit_return,3,1.0,1.0,138979695.33333334,1.0,15.886057487642532,0.03127242791919235,0.4288888888888889,0.37333333333333335,0.4222222222222222,0.009764366772971067
ur5e,cr_ik_elastic_mu025,a68ec605ba66c3e27686650c1fdc577d4ff40b0c237bb80f93dc329bed511c56,high_curvature,3,1.0,1.0,144592125.66666666,1.0,8.332012552733778,0.006961015783455119,0.9155555555555557,0.30444444444444446,0.30444444444444446,0.01231801200861579
ur5e,cr_ik_elastic_mu025,ad91c93d906d04e8aa7467228cb161965123769d55ad38469161e7830e742868,high_curvature,3,1.0,0.6666666666666666,174422469.66666666,1.0,8.037381885242487,0.018476962783592038,0.8511111111111113,0.5688888888888889,0.5688888888888889,0.03198003213629861
ur5e,cr_ik_elastic_mu025,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,smooth,3,1.0,1.0,109249461.66666667,1.0,9.900033167282531,0.0101321345700082,0.32222222222222224,0.0911111111111111,0.11555555555555556,0.004859635921314695
ur5e,cr_ik_elastic_mu025,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,smooth,3,1.0,1.0,113390220.66666667,1.0,16.748896175310502,0.010639201542481517,0.32666666666666666,0.2088888888888889,0.2222222222222222,0.008066062515920945
ur5e,cr_ik_elastic_mu025,bf166cd6db08076d8c85cfd7e7364d2446c3c1ec592ea82609b812c0faa204ea,near_singular,3,1.0,1.0,103893768.66666667,1.0,11.06253043603144,0.002435507301232185,0.18666666666666668,0.18000000000000002,0.18000000000000002,0.0031346026031381694
ur5e,cr_ik_elastic_mu025,c0f0fa5983ead9bf72ff425c510b3208de5bd46dcc8efd876a735c868767ac8e,joint_limit_return,3,1.0,1.0,110023983.66666667,1.0,8.987574899579313,0.00237904811204165,0.3955555555555555,0.1288888888888889,0.1311111111111111,0.01912327596522058
ur5e,cr_ik_elastic_mu025,ce26ff5e9952bacd57c54933b78db77a6ea0e1070f6563c04194dc00457f2656,near_singular,3,1.0,1.0,101386137.33333333,1.0,7.159613793648799,0.007435982084713966,0.20222222222222222,0.12,0.1311111111111111,0.0040174206276705395
ur5e,cr_ik_elastic_mu025,cf0b2892659faaddd69ba9d6172f4d41b4cbbe81ea9aa1fa891f59fcc8daec21,near_singular,3,1.0,1.0,94348286.33333333,1.0,6.117989658450753,0.0011489046425941596,0.20000000000000004,0.06444444444444444,0.06444444444444444,0.0012502334324131672
ur5e,cr_ik_elastic_mu025,d1ef5ab32f38a93c076857d0eea5dc9836af8df3c2111b752fe4a419473c1ff4,joint_limit_return,3,1.0,1.0,125738732.33333333,1.0,12.551294933442506,0.010769653517094004,0.5644444444444444,0.1711111111111111,0.18444444444444444,0.005307648618967092
ur5e,cr_ik_elastic_mu025,d30c1e5c8c16af6e606ac7829229200ccae448efeb1a9cdad8b80da506691864,joint_limit_return,3,1.0,1.0,100373684.33333333,1.0,3.1436061500594623,0.0025849442628493977,0.20000000000000004,0.13333333333333333,0.13333333333333333,0.020229955478601857
ur5e,cr_ik_elastic_mu025,da8a1e7a5ca60a1e40bacf3e76f1002ab39a7b3cb6f8290450d6356089897d78,high_curvature,3,1.0,1.0,87889506.0,1.0,5.580413753164024,0.001353257308559185,0.08,0.05333333333333334,0.05333333333333334,0.0032924035525871923
ur5e,cr_ik_elastic_mu025,e2e620aa17071c959d153796e3b230f5780cc2b167c0a2e0b4bb029087169848,smooth,3,1.0,1.0,80382168.33333333,1.0,2.1179270621827446,0.0,0.0,0.0,0.0,0.0
ur5e,cr_ik_elastic_mu025,e4188d53efbb54472d782b035a4214854136b6bb171d9aee6282590944abd39b,near_singular,3,1.0,1.0,127083607.66666667,1.0,11.948352975039294,0.010415222766849122,0.32888888888888884,0.16444444444444445,0.18000000000000002,0.0052711201538838326
ur5e,cr_ik_elastic_mu025,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,smooth,3,1.0,1.0,106555019.66666667,1.0,11.707512583269471,0.01475664174047256,0.17777777777777778,0.14666666666666667,0.1711111111111111,0.0020471132655344292
ur5e,cr_ik_elastic_mu1,08551a27ac837f8ed54c41a0759eec98dbd199480066ac542298cbb032f6d99a,joint_limit_return,3,1.0,1.0,148645709.33333334,1.0,17.383965823581455,0.01900263535095718,0.5533333333333333,0.5422222222222223,0.5533333333333333,0.09385664197573192
ur5e,cr_ik_elastic_mu1,08f895e22c5162e0796964649a1fcdb582c61bccc5e4d0e8b349bbca35756523,joint_limit_return,3,1.0,1.0,114228364.66666667,1.0,10.197208977614586,0.01021274073290726,0.4466666666666666,0.02,0.05777777777777778,0.0009336186973505418
ur5e,cr_ik_elastic_mu1,118730753d57a2523105ec3ee6ba017c9c2775dda076f4c79f2396693e83c7a9,high_curvature,3,1.0,1.0,176184140.0,1.0,9.988106082391154,0.05056049544332927,1.0,0.6555555555555556,0.6555555555555556,0.05524811098526337
ur5e,cr_ik_elastic_mu1,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,smooth,3,1.0,1.0,136462597.66666666,1.0,11.8197604660354,0.03250702724689471,0.5022222222222222,0.3088888888888889,0.33555555555555555,0.022213498377380635
ur5e,cr_ik_elastic_mu1,1572bafea0edc3c6cc05d2a9eabd19a06035670328035c0b780d47b54a683769,high_curvature,3,1.0,1.0,142844295.0,1.0,6.534715063469892,0.011652465577659856,0.6333333333333333,0.4222222222222222,0.4222222222222222,0.0233211032089804
ur5e,cr_ik_elastic_mu1,17d92c7319719a45d08d673e5023c3f00687e4f5a57bdebde3dccc6370b94c3a,near_singular,3,1.0,1.0,121604934.66666667,1.0,17.483977608736527,0.03883038518113586,0.46444444444444444,0.13777777777777778,0.19333333333333333,0.003962592579217778
ur5e,cr_ik_elastic_mu1,1c73e520a3d5bd8f7e29cb08d559a6364a6bdec344a07acd40f2375a56459f79,high_curvature,3,1.0,1.0,203860940.0,1.0,22.800876854543347,0.0561337294247839,1.0,0.9733333333333333,0.9866666666666667,0.03804619032739254
ur5e,cr_ik_elastic_mu1,2037257a8eb29f55e1baa50497e60c0cb87331a5da7e7a4344c8cded212a709f,smooth,3,1.0,1.0,117012234.66666667,1.0,20.110075483516596,0.01845524379824315,0.2822222222222222,0.14666666666666667,0.18000000000000002,0.011888088309289979
ur5e,cr_ik_elastic_mu1,2136e60219e4240e7b97c87a2f481c6642991ff7128b97a75454ffcee69e4a9c,smooth,3,1.0,1.0,104347566.33333333,1.0,5.212543668489742,0.007844976279449427,0.2488888888888889,0.15777777777777777,0.16666666666666666,0.008956292098550455
ur5e,cr_ik_elastic_mu1,234cd2a268d2d4ebc0f1b5ca1926ee196812079496ff3e6e19f17e48a5761d2c,joint_limit_return,3,1.0,1.0,125752842.0,1.0,4.065329942674548,0.01987187692017728,0.47555555555555556,0.3133333333333333,0.31777777777777777,0.015702080565649427
ur5e,cr_ik_elastic_mu1,28c799f101b845f2577d1584bde9de07634bcdda61cf814be0670f4c7adce911,joint_limit_return,3,1.0,1.0,122900744.33333333,1.0,25.589818706868996,0.020838913344174263,0.7444444444444445,0.0,0.051111111111111114,0.0
ur5e,cr_ik_elastic_mu1,382307fdf25e31f8b1ae5c14a7545e81bf0c54489223c4626934c3dbe31a195e,high_curvature,3,1.0,1.0,180396259.0,1.0,24.639198916580856,0.03177834061853195,0.9933333333333333,0.6533333333333333,0.6533333333333333,0.043643562726509516
ur5e,cr_ik_elastic_mu1,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,smooth,3,1.0,0.6666666666666666,107842414.0,1.0,7.306405576598486,0.004925738538352812,0.13333333333333333,0.044444444444444446,0.044444444444444446,0.003696920014055165
ur5e,cr_ik_elastic_mu1,3bd332b9ef08ab00b11a865fd161af952ecc92241dd59aeac869f7688ac64b79,high_curvature,3,1.0,1.0,179571103.66666666,1.0,8.314177522972399,0.024818342356235156,0.9733333333333333,0.648888888888889,0.648888888888889,0.02480006058378437
ur5e,cr_ik_elastic_mu1,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,high_curvature,3,0.6666666666666666,0.6666666666666666,240369398.33333334,0.9088888888888889,22.201134904592664,0.05453411980544267,0.8866666666666667,0.48,0.5155555555555555,0.03511695095058275
ur5e,cr_ik_elastic_mu1,5de0f5ff5025c915a9ca0194e6813b77637e2059d947b69d324216690202559b,smooth,3,1.0,1.0,87373897.0,1.0,1.4103294012141465,0.0007489266094286305,0.06666666666666667,0.044444444444444446,0.044444444444444446,0.0009432141647711562
ur5e,cr_ik_elastic_mu1,5e7743615ad75a997da2a3dfac5ecbaa6539b43fd5db8ecf4d7f9cc7331b3e15,joint_limit_return,3,1.0,1.0,110892994.66666667,1.0,9.011883315564521,0.009969610343465782,0.31777777777777777,0.08888888888888889,0.11333333333333334,0.006734990623152175
ur5e,cr_ik_elastic_mu1,5ff81edc43cf92c445ae661655f0f074229d3861bbbd0b57d14ad453615b9e25,near_singular,3,1.0,1.0,127115244.0,1.0,7.919147396015248,0.013583366161688907,0.508888888888889,0.34,0.34,0.014805729134913313
ur5e,cr_ik_elastic_mu1,6105bc9f0df7e8baadfc8dd255f78c7bb3ddb066573e8f4fde9c385dbe5db694,near_singular,3,1.0,1.0,85669051.33333333,1.0,20.845598178743895,0.0017114711844125115,0.04666666666666667,0.017777777777777778,0.022222222222222223,0.0009349469654825132
ur5e,cr_ik_elastic_mu1,68244e8dec0d66d1a48832b1992c69f7c4c907fc930b958710e9220ae46bd192,near_singular,3,1.0,1.0,86343449.33333333,1.0,11.767149244061692,0.0012151673704876207,0.02,0.0044444444444444444,0.006666666666666667,2.3400780147893128e-05
ur5e,cr_ik_elastic_mu1,816b8a675263f8ec8337dc224a3ea9971c9a8387f6953eb1fd1c846b6d1a7c4a,joint_limit_return,3,1.0,1.0,117495973.33333333,1.0,5.04227833074458,0.0065169471060816135,0.36000000000000004,0.24,0.24,0.04255100706122177
ur5e,cr_ik_elastic_mu1,929479d86d1af1569abbd00ff695f793876d0c13d1b6ef36f9f39dc04d36f80c,near_singular,3,1.0,1.0,116871328.33333333,1.0,5.140901209081268,0.003935907339097089,0.24,0.20444444444444443,0.21333333333333335,0.007613819169885898
ur5e,cr_ik_elastic_mu1,9a5eaa5a533abb994b7505aca361cebaf65ef495d064d694df4c023580e9cd0b,smooth,3,1.0,1.0,119844521.0,1.0,20.952134612754588,0.009235862953284995,0.34,0.20666666666666667,0.2111111111111111,0.0068849321070113935
ur5e,cr_ik_elastic_mu1,9ab3a7e22a338adf15a7eb240986a1d682820bcf958fc25dd9058bd66c51d502,near_singular,3,1.0,1.0,111202656.66666667,1.0,14.11411074019116,0.0037734595103463844,0.31333333333333335,0.2088888888888889,0.2088888888888889,0.002863732424191218
ur5e,cr_ik_elastic_mu1,a079baf3b1644afc829cc82c6747ab4482a4f1778e24be557741a87f9aefa38f,high_curvature,3,1.0,1.0,172963421.33333334,1.0,8.80932449276354,0.04112692937126556,0.9866666666666667,0.6577777777777778,0.6577777777777778,0.060921865356909244
ur5e,cr_ik_elastic_mu1,a4d21e54d799674aa3de252efe1304776a18586a5f8d95b6f975dad09cacd372,joint_limit_return,3,1.0,1.0,121655225.33333333,1.0,19.594723370809422,0.03588959171066799,0.42888888888888893,0.09999999999999999,0.16666666666666666,0.005642382900006109
ur5e,cr_ik_elastic_mu1,a68ec605ba66c3e27686650c1fdc577d4ff40b0c237bb80f93dc329bed511c56,high_curvature,3,1.0,1.0,198444264.0,1.0,8.412907513465681,0.03340487792038648,0.9177777777777778,0.9177777777777778,0.9177777777777778,0.057022215897105766
ur5e,cr_ik_elastic_mu1,ad91c93d906d04e8aa7467228cb161965123769d55ad38469161e7830e742868,high_curvature,3,1.0,1.0,160628898.33333334,1.0,8.496161485881373,0.026240093751755428,0.8555555555555556,0.5711111111111111,0.5711111111111111,0.04457544160180995
ur5e,cr_ik_elastic_mu1,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,smooth,3,1.0,1.0,123271975.33333333,1.0,13.166894972785078,0.020155276608935496,0.3244444444444445,0.14666666666666667,0.20000000000000004,0.012823648198999095
ur5e,cr_ik_elastic_mu1,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,smooth,3,1.0,1.0,113584974.66666667,1.0,13.570460927565813,0.015379025388630453,0.32666666666666666,0.2111111111111111,0.2222222222222222,0.011989493562045742
ur5e,cr_ik_elastic_mu1,bf166cd6db08076d8c85cfd7e7364d2446c3c1ec592ea82609b812c0faa204ea,near_singular,3,1.0,1.0,102677296.0,1.0,4.0594569254195045,0.0035167372011981972,0.18000000000000002,0.18000000000000002,0.18000000000000002,0.003883173289770415
ur5e,cr_ik_elastic_mu1,c0f0fa5983ead9bf72ff425c510b3208de5bd46dcc8efd876a735c868767ac8e,joint_limit_return,3,1.0,1.0,129884997.66666667,1.0,18.03290264009158,0.010444398816793335,0.4000000000000001,0.3933333333333333,0.3933333333333333,0.06371601420695683
ur5e,cr_ik_elastic_mu1,ce26ff5e9952bacd57c54933b78db77a6ea0e1070f6563c04194dc00457f2656,near_singular,3,1.0,1.0,103626546.66666667,1.0,6.06744434567496,0.009918069847999362,0.2111111111111111,0.12222222222222223,0.1377777777777778,0.00720599323590639
ur5e,cr_ik_elastic_mu1,cf0b2892659faaddd69ba9d6172f4d41b4cbbe81ea9aa1fa891f59fcc8daec21,near_singular,3,1.0,1.0,100395136.66666667,1.0,6.016811134847288,0.00392381046102774,0.20000000000000004,0.1288888888888889,0.1288888888888889,0.003864996884848902
ur5e,cr_ik_elastic_mu1,d1ef5ab32f38a93c076857d0eea5dc9836af8df3c2111b752fe4a419473c1ff4,joint_limit_return,3,1.0,0.3333333333333333,188018988.33333334,1.0,8.802022000692522,0.02121190072962327,0.56,0.5222222222222223,0.5333333333333333,0.022903384707366217
ur5e,cr_ik_elastic_mu1,d30c1e5c8c16af6e606ac7829229200ccae448efeb1a9cdad8b80da506691864,joint_limit_return,3,1.0,1.0,93758951.66666667,1.0,2.5227507592301808,0.0014880661567142123,0.20000000000000004,0.06666666666666667,0.06666666666666667,0.010450728737812156
ur5e,cr_ik_elastic_mu1,da8a1e7a5ca60a1e40bacf3e76f1002ab39a7b3cb6f8290450d6356089897d78,high_curvature,3,1.0,1.0,84370374.66666667,1.0,5.5108592497273685,0.0,0.08,0.0,0.0,0.0
ur5e,cr_ik_elastic_mu1,e2e620aa17071c959d153796e3b230f5780cc2b167c0a2e0b4bb029087169848,smooth,3,1.0,1.0,81741472.66666667,1.0,2.2926470490235213,0.0,0.0,0.0,0.0,0.0
ur5e,cr_ik_elastic_mu1,e4188d53efbb54472d782b035a4214854136b6bb171d9aee6282590944abd39b,near_singular,3,1.0,1.0,115016315.66666667,1.0,16.103241542788865,0.006039706387244379,0.32888888888888884,0.07555555555555556,0.0911111111111111,0.0033165783904929515
ur5e,cr_ik_elastic_mu1,f87cbb198e6aa95e16ea15160dd1d4f545d70b0d61622238ff991b3a2d27786a,smooth,3,1.0,1.0,94165641.66666667,1.0,14.721882271040784,0.006126839095542256,0.18000000000000002,0.05333333333333334,0.06,0.0018311386935437612
ur5e,cr_ik_elastic_mu4,08551a27ac837f8ed54c41a0759eec98dbd199480066ac542298cbb032f6d99a,joint_limit_return,3,1.0,1.0,146726666.33333334,1.0,15.158891740305245,0.02678717286126715,0.5533333333333333,0.5466666666666666,0.5533333333333333,0.11546892490054399
ur5e,cr_ik_elastic_mu4,08f895e22c5162e0796964649a1fcdb582c61bccc5e4d0e8b349bbca35756523,joint_limit_return,3,1.0,1.0,129873020.0,1.0,10.823222755866487,0.015360547553252201,0.4466666666666666,0.13555555555555557,0.1688888888888889,0.007978515260068849
ur5e,cr_ik_elastic_mu4,118730753d57a2523105ec3ee6ba017c9c2775dda076f4c79f2396693e83c7a9,high_curvature,3,1.0,1.0,179032832.0,1.0,9.238081705144925,0.04891228453614754,1.0,0.6666666666666666,0.6666666666666666,0.053304535755679644
ur5e,cr_ik_elastic_mu4,13896bc6c5f688854ad405268705ab3bb2a8fec56ac1e75c8a872707a3f652f8,smooth,3,1.0,1.0,116205911.33333333,1.0,10.95185188266486,0.017919645933504293,0.47555555555555556,0.15555555555555556,0.16444444444444442,0.009424099285776076
ur5e,cr_ik_elastic_mu4,1572bafea0edc3c6cc05d2a9eabd19a06035670328035c0b780d47b54a683769,high_curvature,3,1.0,1.0,125966976.66666667,1.0,6.531170115232212,0.007328378428305034,0.6355555555555555,0.21333333333333335,0.21333333333333335,0.014072912417956253
ur5e,cr_ik_elastic_mu4,17d92c7319719a45d08d673e5023c3f00687e4f5a57bdebde3dccc6370b94c3a,near_singular,3,1.0,1.0,132798657.33333333,1.0,16.568442617802763,0.06469539817559482,0.48,0.26,0.34888888888888886,0.00897337878859185
ur5e,cr_ik_elastic_mu4,1c73e520a3d5bd8f7e29cb08d559a6364a6bdec344a07acd40f2375a56459f79,high_curvature,3,1.0,1.0,154096465.66666666,1.0,23.226041109003898,0.024775207027492835,1.0,0.32666666666666666,0.3377777777777778,0.011932776852403093
ur5e,cr_ik_elastic_mu4,2037257a8eb29f55e1baa50497e60c0cb87331a5da7e7a4344c8cded212a709f,smooth,3,1.0,0.6666666666666666,119605668.0,1.0,18.89808398766449,0.009618724146720251,0.26666666666666666,0.07555555555555556,0.0911111111111111,0.0066553306759396256
ur5e,cr_ik_elastic_mu4,2136e60219e4240e7b97c87a2f481c6642991ff7128b97a75454ffcee69e4a9c,smooth,3,1.0,1.0,97166298.66666667,1.0,2.355593082124047,0.004066812286756739,0.24666666666666667,0.07777777777777778,0.08222222222222222,0.004811363785099412
ur5e,cr_ik_elastic_mu4,234cd2a268d2d4ebc0f1b5ca1926ee196812079496ff3e6e19f17e48a5761d2c,joint_limit_return,3,1.0,1.0,126217575.0,1.0,4.023499891164655,0.021440029049888527,0.47555555555555556,0.31555555555555553,0.32,0.015369057437821946
ur5e,cr_ik_elastic_mu4,28c799f101b845f2577d1584bde9de07634bcdda61cf814be0670f4c7adce911,joint_limit_return,3,1.0,1.0,178467171.33333334,1.0,23.30958042686393,0.03414062812869698,0.7399999999999999,0.6244444444444445,0.6822222222222222,0.008523187438781022
ur5e,cr_ik_elastic_mu4,382307fdf25e31f8b1ae5c14a7545e81bf0c54489223c4626934c3dbe31a195e,high_curvature,3,1.0,1.0,204906433.0,1.0,18.846538270442654,0.05554764594879558,0.9933333333333333,0.98,0.98,0.0716604740831482
ur5e,cr_ik_elastic_mu4,386ce328d9e893da466d8af1dc09a15e66ae16a35efe9585b2d68e67da964fb7,smooth,3,1.0,1.0,93485530.0,1.0,7.410550590438846,0.00977207240836637,0.13333333333333333,0.08888888888888889,0.08888888888888889,0.007302189645962134
ur5e,cr_ik_elastic_mu4,3bd332b9ef08ab00b11a865fd161af952ecc92241dd59aeac869f7688ac64b79,high_curvature,3,1.0,1.0,208384268.0,1.0,8.129005656165889,0.04016275906662594,0.9733333333333333,0.9733333333333333,0.9733333333333333,0.039820959700286505
ur5e,cr_ik_elastic_mu4,5547871d76b6176b3e5dd5d8f20eebc72645f4fdb4a7e415a21928fb85392f9e,high_curvature,3,0.3333333333333333,0.3333333333333333,275932994.6666667,0.8155555555555556,24.04313296237214,0.022435336994516494,0.9288888888888889,0.0,0.02888888888888889,0.0
ur5e,cr_ik_elastic_mu4,5de0f5ff5025c915a9ca0194e6813b77637e2059d947b69d324216690202559b,smooth,3,1.0,1.0,87330721.33333333,1.0,2.9023552278616473,0.0007787371714857161,0.06666666666666667,0.044444444444444446,0.044444444444444446,0.0009829875446132374
ur5e,cr_ik_elastic_mu4,5e7743615ad75a997da2a3dfac5ecbaa6539b43fd5db8ecf4d7f9cc7331b3e15,joint_limit_return,3,1.0,1.0,108607889.66666667,1.0,10.428099507634203,0.01343645507603304,0.31777777777777777,0.0911111111111111,0.11333333333333333,0.007350823742466283
ur5e,cr_ik_elastic_mu4,5ff81edc43cf92c445ae661655f0f074229d3861bbbd0b57d14ad453615b9e25,near_singular,3,1.0,1.0,140868649.0,1.0,11.660156587904126,0.02269328110364412,0.5111111111111112,0.5111111111111112,0.5111111111111112,0.024061958938382314
ur5e,cr_ik_elastic_mu4,6105bc9f0df7e8baadfc8dd255f78c7bb3ddb066573e8f4fde9c385dbe5db694,near_singular,3,1.0,1.0,90893693.0,1.0,11.255005720700074,0.0030899287526622247,0.05333333333333334,0.04666666666666667,0.04666666666666667,0.004332766817326705
ur5e,cr_ik_elastic_mu4,68244e8dec0d66d1a48832b1992c69f7c4c907fc930b958710e9220ae46bd192,near_singular,3,1.0,1.0,84736126.33333333,1.0,8.27741111246555,0.0022082147249149033,0.02,0.0022222222222222222,0.006666666666666667,2.213808994453341e-05
ur5e,cr_ik_elastic_mu4,816b8a675263f8ec8337dc224a3ea9971c9a8387f6953eb1fd1c846b6d1a7c4a,joint_limit_return,3,1.0,1.0,129530058.66666667,1.0,4.002577228090548,0.010755653852847618,0.36000000000000004,0.36000000000000004,0.36000000000000004,0.07688010040260047
ur5e,cr_ik_elastic_mu4,929479d86d1af1569abbd00ff695f793876d0c13d1b6ef36f9f39dc04d36f80c,near_singular,3,1.0,1.0,98850329.33333333,1.0,6.811213654370384,0.004603066534878388,0.2333333333333333,0.06666666666666667,0.07333333333333332,0.002322399703001786
ur5e,cr_ik_elastic_mu4,9a5eaa5a533abb994b7505aca361cebaf65ef495d064d694df4c023580e9cd0b,smooth,3,1.0,1.0,112677638.33333333,1.0,18.941879896312688,0.008095884463409161,0.34,0.10666666666666667,0.11333333333333333,0.0038492835934259184
ur5e,cr_ik_elastic_mu4,9ab3a7e22a338adf15a7eb240986a1d682820bcf958fc25dd9058bd66c51d502,near_singular,3,1.0,1.0,118600013.66666667,1.0,14.097708308610246,0.005722315943770935,0.31333333333333335,0.31333333333333335,0.31333333333333335,0.004073329680687267
ur5e,cr_ik_elastic_mu4,a079baf3b1644afc829cc82c6747ab4482a4f1778e24be557741a87f9aefa38f,high_curvature,3,1.0,1.0,147273659.33333334,1.0,8.803174473868383,0.02064367364214965,0.9866666666666667,0.3288888888888889,0.3288888888888889,0.030253998624498544
ur5e,cr_ik_elastic_mu4,a4d21e54d799674aa3de252efe1304776a18586a5f8d95b6f975dad09cacd372,joint_limit_return,3,1.0,1.0,143579682.0,1.0,14.634944480879716,0.07036818884935545,0.42888888888888893,0.3444444444444445,0.4222222222222222,0.022366121500317332
ur5e,cr_ik_elastic_mu4,a68ec605ba66c3e27686650c1fdc577d4ff40b0c237bb80f93dc329bed511c56,high_curvature,3,1.0,1.0,199173087.66666666,1.0,8.38045025809106,0.03671682552567747,0.9133333333333334,0.9133333333333334,0.9133333333333334,0.06284311367340654
ur5e,cr_ik_elastic_mu4,ad91c93d906d04e8aa7467228cb161965123769d55ad38469161e7830e742868,high_curvature,3,1.0,1.0,183684455.33333334,1.0,8.299837848773565,0.041772959748429005,0.8533333333333334,0.8533333333333334,0.8533333333333334,0.07088953180803563
ur5e,cr_ik_elastic_mu4,ae12f9762615d4c9ac155883dd03d430cba862223b3fb491a4a1d1189e10a2b8,smooth,3,1.0,1.0,127715543.66666667,1.0,9.41536491702393,0.024152301541277166,0.32666666666666666,0.23555555555555555,0.2866666666666667,0.025163680413204752
ur5e,cr_ik_elastic_mu4,b0e17067aaf6e660b04f8be634d639d569df55018bfb39821596146afb9736de,smooth,3,1.0,0.6666666666666666,129407440.33333333,1.0,11.68446217944924,0.017528969975829894,0.3244444444444445,0.2088888888888889,0.21777777777777776,0.012532548772353028
ur5e,cr_ik_elastic_mu4,bf166cd6db08076d8c85cfd7e7364d2446c3c1ec592ea82609b812c0faa204ea,near_singular,3,0.3333333333333333,0.3333333333333333,189912832.66666666,0.8866666666666667,9.783690972066339,0.0013338738340355997,0.32,0.06,0.06444444444444443,0.0012987958063208917
ur5e,cr_ik_elastic_mu4,c0f0fa5983ead9bf72ff425c510b3208de5bd46dcc8efd876a735c868767ac8e,joint_limit_return,3,1.0,1.0,108764314.0,1.0,11.426872465627754,0.0050776931434329394,0.3955555555555555,0.1311111111111111,0.13333333333333333,0.02193692382750979
ur5e,cr_ik_elastic_mu4,ce26ff5e9952bacd57c54933b78db77a6ea0e1070f6563c04194dc00457f2656,near_singular,3,1.0,1.0,97161822.33333333,1.0,9.40467855654127,0.009153175095959507,0.21555555555555553,0.06888888888888889,0.08222222222222221,0.0051178185968209925
ur5e,cr_ik_elastic_mu4,cf0b2892659faaddd69ba9d6172f4d41b4cbbe81ea9aa1fa891f59fcc8daec21,near_singular,3,1.0,1.0,100312824.33333333,1.0,8.716140612977396,0.004681266796868369,0.20000000000000004,0.1288888888888889,0.1311111111111111,0.003960194199010749
